"gene.id","protein.id","symbol","chr","start","end","r.raw","r.sex_adj","r.age_adj"
"ENSMUSG00000028495","ENSMUSP00000099878","Rps6",4,86854660,86857412,-0.162761270286284,-0.201674708087121,-0.225614270518489
"ENSMUSG00000015733","ENSMUSP00000015877","Capza2",6,17636234,17666972,-0.0218916120530562,0.0740705989286964,0.0414829682820517
"ENSMUSG00000070372","ENSMUSP00000102381","Capza1",3,104822779,104864505,0.204444027943626,0.19636749722355,0.216397556509195
"ENSMUSG00000048120","ENSMUSP00000116285","Entpd1",19,40612366,40741602,0.632814383857103,0.687326819465263,0.700526296493881
"ENSMUSG00000027961","ENSMUSP00000029573","Lrrc39",3,116562973,116583134,0.187057592403793,0.155688424478404,0.252692304162685
"ENSMUSG00000025362","ENSMUSP00000026420","Rps26",10,128624530,128626506,-0.118679865723443,-0.129328758135413,-0.0905434530906372
"ENSMUSG00000028333","ENSMUSP00000099990","Anp32b",4,46450902,46472657,-0.0265198095358609,-0.010378591698453,0.00419282334844643
"ENSMUSG00000032249","ENSMUSP00000082652","Anp32a",9,62341293,62378812,0.0733239860446583,0.0630284817469614,0.0408140116951807
"ENSMUSG00000029407","ENSMUSP00000031355","Uso1",5,92137938,92202794,0.0868548154368384,0.0838015997602754,0.0916875280314392
"ENSMUSG00000030105","ENSMUSP00000032196","Arl8b",6,108783059,108823723,0.12831343685161,0.100532447266313,0.145007964592054
"ENSMUSG00000021546","ENSMUSP00000135647","Hnrnpk",13,58391142,58403343,0.0140349658675171,0.0844086004863212,0.138301610296432
"ENSMUSG00000031731","ENSMUSP00000090844","Ap1g1",8,109778554,109861358,0.0511904602989188,0.0577026463281863,0.0840770979936052
"ENSMUSG00000025260","ENSMUSP00000026289","Hsd17b10",20,152001845,152004442,0.373572471766265,0.419605200879727,0.442864257763525
"ENSMUSG00000035540","ENSMUSP00000046636","Gc",5,89417511,89457898,0.176374325620655,0.233120833685936,0.263953560193737
"ENSMUSG00000024187","ENSMUSP00000110639","Itfg3",17,26211822,26244223,0.177251946894369,0.174361930183166,0.159160824917187
"ENSMUSG00000015790","ENSMUSP00000015934","Surf1",2,26913383,26916530,0.156290710936123,0.137110406047391,0.133328812366782
"ENSMUSG00000001783","ENSMUSP00000001834","Rtcb",10,85938637,85957823,0.0628819610441658,0.0359773366582358,0.0610536475761922
"ENSMUSG00000023456","ENSMUSP00000130858","Tpi1",6,124810586,124814296,0.137281320952374,0.154604136309303,0.195771028636999
"ENSMUSG00000024208","ENSMUSP00000025045","Uqcc2",17,27122663,27133916,0.0553590641720425,0.0581715814174901,0.0441097339637599
"ENSMUSG00000039067","ENSMUSP00000041968","Psmd7",8,107580381,107588482,-0.0522575698438755,-0.0443900382898701,-0.0270927533678729
"ENSMUSG00000027679","ENSMUSP00000103830","Dnajc19",3,34056020,34081321,-0.114180206475428,-0.0973437531424363,-0.0763778216686071
"ENSMUSG00000035493","ENSMUSP00000037719","Tgfbi",13,56609603,56639339,0.379007167402449,0.399747896170631,0.362859097857291
"ENSMUSG00000028261","ENSMUSP00000029925","Ndufaf4",4,24898083,24905001,0.203691433089201,0.18431406521344,0.0881624921572883
"ENSMUSG00000048416","ENSMUSP00000058596","Mlf1",3,67374097,67400003,0.297933839633565,0.302955376977318,0.298199124790459
"ENSMUSG00000020268","ENSMUSP00000118373","Lyrm7",11,54826866,54860916,0.645951851049358,0.685631232150566,0.676863984258798
"ENSMUSG00000021248","ENSMUSP00000037583","Tmed10",12,85340614,85374717,0.0230081773040712,0.0306820849427798,-0.0152838202770826
"ENSMUSG00000025630","ENSMUSP00000026723","Hprt",20,52988137,53021659,-0.120096258980886,-0.178313832090266,-0.204819418816474
"ENSMUSG00000002831","ENSMUSP00000002908","Plin4",17,56100591,56109802,0.309808710960183,0.30944195677436,0.262544058566149
"ENSMUSG00000026209","ENSMUSP00000070821","Dnpep",1,75307896,75317637,0.0797050515406764,0.0667204555496278,0.0550396652479675
"ENSMUSG00000007877","ENSMUSP00000008021","Tcap",11,98383811,98384953,0.111561870458713,0.146254369017052,0.15279036116038
"ENSMUSG00000019718","ENSMUSP00000019862","L3hypdh",12,72073428,72085439,0.671216536255331,0.714823019420987,0.710070775594062
"ENSMUSG00000029017","ENSMUSP00000030882","Pmpcb",5,21737141,21757152,0.0492483587712605,0.0159721424288775,0.114889303272734
"ENSMUSG00000025651","ENSMUSP00000026743","Uqcrc1",9,108936648,108949640,0.183419723703455,0.210248323566674,0.168332993603531
"ENSMUSG00000043207","ENSMUSP00000053900","Zmpste24",4,121059237,121098241,0.367175858612875,0.340644540244064,0.425690633465188
"ENSMUSG00000025417","ENSMUSP00000013970","Pip4k2c",10,127197067,127211622,0.50102777892872,0.50913065459072,0.530532242715834
"ENSMUSG00000048351","ENSMUSP00000114906","Selrc1",4,108328140,108341544,0.0955504086431108,0.121210181177484,0.0215927858897087
"ENSMUSG00000063511","ENSMUSP00000074160","Snrnp70",7,45376462,45395692,0.175571899807998,0.132449015996553,0.15228531507776
"ENSMUSG00000033047","ENSMUSP00000038839","Eif3l",15,79075223,79094400,-0.0586133607822636,-0.073527196972207,-0.0876002202594973
"ENSMUSG00000025204","ENSMUSP00000026222","Ndufb8",19,44548572,44555440,0.111942092485642,0.15066519616842,0.174098748560148
"ENSMUSG00000028798","ENSMUSP00000099653","Eif3i",4,129591960,129600648,-0.0423900832556352,-0.0533242408046848,-0.0706992329325807
"ENSMUSG00000021484","ENSMUSP00000021940","Lman2",13,55343833,55362783,0.705281435607897,0.738641318204009,0.735386269526255
"ENSMUSG00000027249","ENSMUSP00000028681","F2",2,91625320,91636414,0.143626970127717,0.182568459070536,0.191815828829103
"ENSMUSG00000013698","ENSMUSP00000013842","Pea15a",1,172196728,172206804,0.0728514332065018,0.122460879540463,0.117573382274734
"ENSMUSG00000064363","ENSMUSP00000081000","mt-Nd4",NA,10167,11544,-0.0114222584181635,0.0823852120689634,0.0251982560876314
"ENSMUSG00000042613","ENSMUSP00000040429","Pbxip1",3,89436706,89450952,0.137678840578959,0.124519205158581,0.159784123032031
"ENSMUSG00000000805","ENSMUSP00000099483","Car4",11,84957786,84966044,0.642047375140811,0.657501946821426,0.654052782815982
"ENSMUSG00000061787","ENSMUSP00000079628","Rps17",7,81342732,81345254,-0.0695151627352001,-0.0523091795032628,-0.0288005106065886
"ENSMUSG00000026798","ENSMUSP00000028137","Coq4",2,29787493,29797935,0.326526840988847,0.278320772582457,0.298020831949761
"ENSMUSG00000001999","ENSMUSP00000002064","Blvra",2,127070665,127097084,0.381109480845911,0.390587711684157,0.396188121596016
"ENSMUSG00000041959","ENSMUSP00000036949","S100a10",3,93555080,93564643,0.120340936043042,0.127883961759228,0.16489509260057
"ENSMUSG00000020803","ENSMUSP00000021158","Txndc17",11,72207547,72210015,-0.0968858417224108,-0.0724749169475414,-0.0584283714654877
"ENSMUSG00000021939","ENSMUSP00000006235","Ctsb",14,63122462,63145919,0.20853805389334,0.199968867509562,0.199278063887691
"ENSMUSG00000024304","ENSMUSP00000025166","Cdh2",18,16588877,16809246,0.157433592049734,0.21091212903052,0.203167300009251
"ENSMUSG00000026104","ENSMUSP00000066743","Stat1",1,52119438,52161865,0.634578886904488,0.778079486935502,0.789732469290977
"ENSMUSG00000027642","ENSMUSP00000112081","Rpn2",2,157279017,157326319,-0.022754354101691,-0.029636154659354,-0.000150317093599561
"ENSMUSG00000029203","ENSMUSP00000122471","Ube2k",5,65537233,65598988,0.135640764754437,0.126908297938308,0.18667573894144
"ENSMUSG00000019787","ENSMUSP00000093436","Trdn",10,33083483,33476709,0.0782723746475207,0.0857832045807642,0.090478070505657
"ENSMUSG00000028494","ENSMUSP00000000466","Plin2",4,86648386,86670060,0.434257996527342,0.486647622748085,0.553798943189872
"ENSMUSG00000032575","ENSMUSP00000124562","Manf",9,106838312,106891979,0.226597404536508,0.214414653370248,0.262523819098597
"ENSMUSG00000068882","ENSMUSP00000088365","Ssb",2,69861562,69871846,0.0181064790671936,0.0387003480489026,0.0603852384484105
"ENSMUSG00000027805","ENSMUSP00000068890","Pfn2",3,57841895,57847564,0.270949098692571,0.273958651051437,0.26501010834166
"ENSMUSG00000034203","ENSMUSP00000041380","Chchd4",6,91464276,91473423,0.0216287978951249,0.044272670300626,0.042777218072666
"ENSMUSG00000048429","ENSMUSP00000058283","1810026J23Rik",9,21592722,21595970,0.0607731097695907,0.0968831970179251,0.0935749618068828
"ENSMUSG00000019998","ENSMUSP00000020174","Stx7",10,24149317,24188959,0.0551937738159199,0.0569119845182137,0.0596140840407404
"ENSMUSG00000079104","ENSMUSP00000133736","Prps1l3",12,57230412,57239882,0.223815796534738,0.144001580044099,0.224895734285062
"ENSMUSG00000030869","ENSMUSP00000033157","Ndufab1",7,122085403,122101886,0.135720777526268,0.136758063892058,0.129798973202873
"ENSMUSG00000025208","ENSMUSP00000095322","Mrpl43",19,45005014,45006442,-0.0344759644762478,-0.0376723805383913,-0.0150447101146317
"ENSMUSG00000024853","ENSMUSP00000025774","Sf3b2",19,5273923,5295455,0.120160995433958,0.142438348932985,0.130554839655116
"ENSMUSG00000027852","ENSMUSP00000029445","Nras",3,103058339,103067914,0.0254810824386403,0.0419202544897072,0.0353308873744274
"ENSMUSG00000073676","ENSMUSP00000074724","Hspe1",1,55088132,55091307,0.173773481110275,0.159937402928989,0.139455337822413
"ENSMUSG00000033938","ENSMUSP00000037341","Ndufb7",8,83566671,83571626,0.151390804522771,0.128613771364243,0.129198826568663
"ENSMUSG00000035069","ENSMUSP00000045269","Oma1",4,103313812,103371868,0.264581242209495,0.300493199613361,0.347661119961587
"ENSMUSG00000028165","ENSMUSP00000029815","Cisd2",3,135406412,135423925,0.240629549498601,0.309667602847286,0.346611905083138
"ENSMUSG00000079435","ENSMUSP00000108837","Rpl36a",20,134585654,134588062,-0.0163162858382932,-0.0743586337310216,0.00619131067278987
"ENSMUSG00000020132","ENSMUSP00000020343","Rab21",10,115289863,115315591,0.118403106247425,0.160339487062024,0.222098585281402
"ENSMUSG00000068220","ENSMUSP00000086795","Lgals1",15,78926725,78930465,0.503581007895816,0.497720347134919,0.519074098067066
"ENSMUSG00000057193","ENSMUSP00000034697","Slc44a2",9,21337828,21355025,0.437297938926704,0.505541117627486,0.514898532109093
"ENSMUSG00000040466","ENSMUSP00000043092","Blvrb",7,27447978,27466144,0.137267597130574,0.152930625054602,0.165210297819019
"ENSMUSG00000006134","ENSMUSP00000006293","Crkl",16,17451987,17486255,-0.176614637158331,-0.182644358842445,-0.0568339781403989
"ENSMUSG00000021139","ENSMUSP00000131728","Gm20498",12,81358860,81532905,0.1697800393245,0.166788950833972,0.150229317868996
"ENSMUSG00000029781","ENSMUSP00000031795","Fkbp9",6,56832059,56879358,0.242433267386357,0.204247380147924,0.196553371485187
"ENSMUSG00000031077","ENSMUSP00000033394","Fadd",7,144577318,144582463,0.149366492677148,0.150631420072075,0.187163469889082
"ENSMUSG00000076609","ENSMUSP00000100206","Igkc",6,70726435,70726757,0.260800185122353,0.23058568309755,0.233323548111485
"ENSMUSG00000049760","ENSMUSP00000052908","2410015M20Rik",17,56607452,56609771,-0.141192416130622,-0.0977227495501273,-0.0405281146016048
"ENSMUSG00000000753","ENSMUSP00000000769","Serpinf1",11,75409769,75422701,0.35185072349402,0.33786071911357,0.356967746922379
"ENSMUSG00000020736","ENSMUSP00000021082","Nt5c",11,115490420,115491862,0.146317918479991,0.15241515555786,0.197655198602631
"ENSMUSG00000013936","ENSMUSP00000014080","Myl2",5,122100951,122113472,0.0303298012367764,0.120956864787335,0.0441673120357466
"ENSMUSG00000043962","ENSMUSP00000079722","Thrap3",4,126164082,126202760,0.180652076686355,0.162625994955576,0.174885291455286
"ENSMUSG00000023094","ENSMUSP00000023856","Msrb2",2,19371440,19394976,0.35839925064202,0.379448114613661,0.405521620791793
"ENSMUSG00000020122","ENSMUSP00000099948","Egfr",11,16752203,16918158,0.255889238741471,0.0592810429340695,0.283038554265902
"ENSMUSG00000014226","ENSMUSP00000014370","Cacybp",1,160202367,160212892,0.189298728169692,0.214223789478838,0.250792426190748
"ENSMUSG00000021764","ENSMUSP00000022286","Ndufs4",13,114287795,114388094,0.203495969616301,0.184978025106015,0.182808356552441
"ENSMUSG00000022255","ENSMUSP00000022865","Mtdh",15,34082694,34142386,0.0445087966281686,0.00888568441474082,0.026581381561568
"ENSMUSG00000031444","ENSMUSP00000033821","F10",8,13037308,13056676,0.107801211949419,0.112368218273461,0.127105659647916
"ENSMUSG00000001100","ENSMUSP00000001127","Poldip2",11,78512193,78522736,0.186581105887977,0.227702558909968,0.213043973274069
"ENSMUSG00000030298","ENSMUSP00000032440","Sec13",6,113728067,113740743,0.00973096679211774,0.0184308602431688,0.0197009497080136
"ENSMUSG00000029911","ENSMUSP00000110427","Ssbp1",6,40471352,40481823,-0.0270860050603122,-0.0320052662065181,-0.0648076664803442
"ENSMUSG00000040370","ENSMUSP00000107354","Lyrm5",6,145211134,145216939,0.398450129773148,0.476804900411536,0.493606976068462
"ENSMUSG00000073640","ENSMUSP00000095287","Rpl27-ps3",18,6332590,6333064,0.119652122739011,0.140777372029991,0.127358299955328
"ENSMUSG00000035757","ENSMUSP00000081020","Selo",15,89089084,89100340,0.260953947145244,0.350671114147374,0.339579414222175
"ENSMUSG00000042312","ENSMUSP00000047737","S100a13",3,90514435,90524581,0.268035303239028,0.297968022227789,0.295130402279115
"ENSMUSG00000042842","ENSMUSP00000105922","Serpinb6b",13,32965209,32979067,0.739646376015909,0.787251788192797,0.806650652036801
"ENSMUSG00000060147","ENSMUSP00000041016","Serpinb6a",13,33917918,34002794,0.371751329953427,0.43939731267413,0.485349518140728
"ENSMUSG00000067038","ENSMUSP00000083973","Rps12-ps3",19,59322290,59322783,-0.0258684557931354,-0.0488895254155925,-0.0450377365600612
"ENSMUSG00000018995","ENSMUSP00000044937","Nars2",7,96951505,97064761,0.174242061801994,0.187430547569625,0.167247541321925
"ENSMUSG00000022698","ENSMUSP00000125517","Naa50",16,44139830,44163366,0.11710355056331,0.13920965166514,0.133622248054666
"ENSMUSG00000000253","ENSMUSP00000000260","Gmpr",13,45507444,45546382,0.569883934480736,0.581147028470766,0.58997941473256
"ENSMUSG00000002326","ENSMUSP00000002397","Gmpr2",14,55672235,55678750,0.271204076847973,0.279693194170762,0.270222635139787
"ENSMUSG00000005686","ENSMUSP00000130495","Ampd3",7,110768206,110812405,0.588976056447891,0.629293905787237,0.608730458945238
"ENSMUSG00000071072","ENSMUSP00000050292","Ptges3",10,128058954,128077272,0.055999900703849,-0.0182986506310335,0.00537054205797835
"ENSMUSG00000064370","ENSMUSP00000081003","mt-Cytb",NA,14145,15288,0.0302324659194855,0.0454001412900326,0.0394218291316907
"ENSMUSG00000045316","ENSMUSP00000055827","Fahd1",17,24848896,24850302,0.513577244309419,0.534358728395363,0.549848978453023
"ENSMUSG00000034729","ENSMUSP00000113460","Mrps10",17,47368887,47381417,0.0646389300020545,0.00570911170470738,-0.0024573474958197
"ENSMUSG00000007050","ENSMUSP00000109644","Lsm2",17,34981862,34985891,0.163531145321228,0.0934342269408696,0.100046873650685
"ENSMUSG00000023150","ENSMUSP00000023918","Ivns1abp",1,151344498,151364445,0.504921744967276,0.542505680320036,0.535941519856795
"ENSMUSG00000024726","ENSMUSP00000025632","2410127L17Rik",19,18670780,18704788,0.342620095018716,0.356583687887956,0.373298813528527
"ENSMUSG00000001229","ENSMUSP00000046604","Dpp9",17,56186682,56218889,0.0439004520841866,0.0610375938095232,0.0732690975100032
"ENSMUSG00000028847","ENSMUSP00000030660","Trappc3",4,126262325,126275883,-0.069805819430358,-0.1043049559366,-0.15285224243508
"ENSMUSG00000047459","ENSMUSP00000114928","Dynlrb1",2,155236533,155250277,-0.00870934804130531,-0.0166251238911917,-0.00152390401762929
"ENSMUSG00000024997","ENSMUSP00000025961","Prdx3",19,60864051,60874556,0.183455298167137,0.12065898917925,0.225272517759358
"ENSMUSG00000033845","ENSMUSP00000115512","Mrpl15",1,4773206,4785739,0.0746521703585716,0.112561316753583,0.11838733871851
"ENSMUSG00000020514","ENSMUSP00000020820","Mrpl22",11,58171661,58179565,0.0689468133926672,0.0886645968134431,0.0807990020647554
"ENSMUSG00000033096","ENSMUSP00000040840","Apmap",2,150583080,150608567,0.436315485077241,0.485684618093016,0.480647878481601
"ENSMUSG00000019054","ENSMUSP00000106723","Fis1",5,136953275,136966234,0.0590831206684719,0.0636683054688989,0.107732880738218
"ENSMUSG00000020444","ENSMUSP00000130214","Guk1",11,59183875,59192212,0.0578723295451613,-0.023548879206792,0.0086567269431124
"ENSMUSG00000000740","ENSMUSP00000000756","Rpl13",8,123102350,123105244,0.0383891846006225,0.00230367376181969,0.027305038395347
"ENSMUSG00000057236","ENSMUSP00000099658","Rbbp4",4,129307100,129335370,-0.0711521069399684,-0.148221311533963,-0.108948042555749
"ENSMUSG00000022905","ENSMUSP00000004054","Kpna1",16,35978750,36037131,0.1718856590877,0.181628927781108,0.170958537735891
"ENSMUSG00000003731","ENSMUSP00000099650","Kpna6",4,129643980,129672767,-0.0394274468065188,-0.0267963950406852,0.0413569268854454
"ENSMUSG00000042770","ENSMUSP00000042232","Hebp1",6,135137519,135168215,0.65039852784897,0.662752143498134,0.66775894040759
"ENSMUSG00000018659","ENSMUSP00000018803","Pnpo",11,96937825,96943986,0.363610476276176,0.370513423068645,0.355131527047372
"ENSMUSG00000037933","ENSMUSP00000039394","Bicd2",13,49341549,49387025,0.11920676216603,0.117556636200581,0.192962738445019
"ENSMUSG00000020469","ENSMUSP00000099985","Myl7",11,5896637,5898782,0.254846011529094,0.239638201123224,0.246357337707188
"ENSMUSG00000052102","ENSMUSP00000069081","Gnpda1",18,38327558,38339003,0.33476566640447,0.31636905974906,0.31275961471732
"ENSMUSG00000025068","ENSMUSP00000026050","Gsto1",19,47854970,47864790,0.575342557873083,0.579432541875644,0.577566959712482
"ENSMUSG00000074698","ENSMUSP00000096829","Csnk2a1",2,152226839,152281852,0.0266690055752001,0.086388833140519,0.0840684522675536
"ENSMUSG00000058546","ENSMUSP00000099541","Rpl23a",11,78180932,78183584,-0.0528553167079548,-0.0819095674370085,-0.072679199191415
"ENSMUSG00000027559","ENSMUSP00000029076","Car3",3,14863538,14872351,0.68751721727201,0.749108821253193,0.771612329874139
"ENSMUSG00000026867","ENSMUSP00000099864","Gapvd1",2,34676184,34755232,0.0590324712535206,0.0155070157095111,0.0141903935664483
"ENSMUSG00000026374","ENSMUSP00000027623","Tsn",1,118298517,118311132,0.0511749742409122,0.0560091510949734,0.0538105854981669
"ENSMUSG00000063406","ENSMUSP00000002837","Tmed5",5,108106366,108132620,0.00801869967172106,-0.0105923196798278,0.0210734748985606
"ENSMUSG00000002346","ENSMUSP00000105754","Slc25a42",8,70184340,70212305,0.420881163289741,0.437620741337691,0.451126626907308
"ENSMUSG00000036446","ENSMUSP00000040877","Lum",10,97565501,97572703,0.265327793851685,0.246971503396542,0.252095653723931
"ENSMUSG00000044573","ENSMUSP00000106509","Acp1",12,30893326,30911612,0.298021602573737,0.314588386618159,0.326472368857663
"ENSMUSG00000023064","ENSMUSP00000023826","Sncg",14,34370274,34374789,0.345121809225177,0.355902493864231,0.406464355220875
"ENSMUSG00000025889","ENSMUSP00000126067","Snca",6,60731573,60829855,0.40614671065937,0.46806287875641,0.517148636698018
"ENSMUSG00000054469","ENSMUSP00000068690","Lclat1",17,73107985,73243368,0.461132682567709,0.444665926667371,0.464141614953898
"ENSMUSG00000078812","ENSMUSP00000104250","Eif5a",11,69916714,69921958,0.0706288859485016,0.0910838945402562,0.0706503126153354
"ENSMUSG00000031158","ENSMUSP00000033498","Timm17b",20,7899357,7908351,0.0904901556612838,0.0867000053604264,0.0632438508287575
"ENSMUSG00000040666","ENSMUSP00000038110","Sh3bgr",16,96200470,96228933,0.131117962726946,0.056989591091914,0.136570063346666
"ENSMUSG00000078713","ENSMUSP00000103440","Tomm5",4,45105208,45108114,0.1634508407934,0.152542704725581,0.182001435842225
"ENSMUSG00000003402","ENSMUSP00000110987","Prkcsh",9,22003035,22014219,0.00692591896991014,0.0719049400759228,0.0618388807055831
"ENSMUSG00000018189","ENSMUSP00000018333","Uchl5",1,143777278,143807466,0.225136033838914,0.262135823730066,0.252373187013318
"ENSMUSG00000021427","ENSMUSP00000021864","Ssr1",13,37971401,37994190,0.18107989402556,0.157321260974076,0.202202964300492
"ENSMUSG00000003955","ENSMUSP00000004057","Fam162a",16,36043844,36071515,0.246158895892896,0.278968309580953,0.248163535037698
"ENSMUSG00000028868","ENSMUSP00000081263","Wasf2",4,133130505,133199756,0.178011220350353,0.186612632978579,0.181393012592109
"ENSMUSG00000026189","ENSMUSP00000027381","Pecr",1,72259167,72284314,0.535354569490984,0.571970209313501,0.562922776602917
"ENSMUSG00000007041","ENSMUSP00000007257","Clic1",17,35049966,35058749,0.365259009508004,0.378059361145106,0.37900561251264
"ENSMUSG00000004207","ENSMUSP00000101105","Psap",10,60277627,60302597,0.0532916655928445,0.11858970092944,0.0964453479845024
"ENSMUSG00000024309","ENSMUSP00000025163","H2-Ke2",17,33938821,33940343,0.0668427087975396,0.091567554712226,0.0923267254930917
"ENSMUSG00000026730","ENSMUSP00000117009","Pter",2,12924041,13003453,0.725453213812679,0.739630611537189,0.763198588069444
"ENSMUSG00000066629","ENSMUSP00000082867","Rpl36-ps3",12,12911986,12912369,-0.0219264506834302,-0.0385172013203848,-0.0426504567312685
"ENSMUSG00000036199","ENSMUSP00000105796","Ndufa13",8,69894188,69902558,0.0412693562645614,0.0593937547894776,0.0633681991355366
"ENSMUSG00000068184","ENSMUSP00000130532","Ndufaf2",13,108052590,108158625,0.315265608967046,0.322147643026211,0.347606524318158
"ENSMUSG00000038121","ENSMUSP00000045927","Fam210a",18,68260187,68300333,0.224594409981723,0.27865075696966,0.190995633935643
"ENSMUSG00000024645","ENSMUSP00000025547","Timm21",18,84947294,84951524,0.248017125831935,0.296156140202397,0.283506978866333
"ENSMUSG00000026664","ENSMUSP00000027975","Phyh",2,4919019,4938730,0.51028555977592,0.534593377461671,0.526065866172342
"ENSMUSG00000028136","ENSMUSP00000029783","Snx27",3,94497544,94582716,0.124449882568745,0.159465024298633,0.134633842133846
"ENSMUSG00000034659","ENSMUSP00000039529","Tmem109",19,10870660,10882001,0.200192270278907,0.232628762737004,0.286448928186971
"ENSMUSG00000068921","ENSMUSP00000088456","Dap3",3,88920803,88951181,0.0584808483347103,0.0964024611187551,0.0913030835330334
"ENSMUSG00000027346","ENSMUSP00000062221","Gpcpd1",2,132529082,132587729,0.309810836751656,0.306813848405121,0.351444347422684
"ENSMUSG00000054766","ENSMUSP00000114557","Set",2,30057378,30072577,0.146958206559238,0.124786282502308,0.140568585498115
"ENSMUSG00000029840","ENSMUSP00000031866","Mtpn",6,35508906,35539888,0.0679892748195889,0.0945119200820737,0.162505712659681
"ENSMUSG00000002416","ENSMUSP00000118918","Ndufb2",6,39592574,39603382,0.16321009532695,0.192188446292074,0.182271997275234
"ENSMUSG00000025971","ENSMUSP00000027114","9430016H08Rik",1,57406328,57417953,0.24519754359321,0.227278383560731,0.225631861939458
"ENSMUSG00000022766","ENSMUSP00000023450","Serpind1",16,17331371,17343575,-0.147953647943074,-0.149979593446437,-0.144014109699275
"ENSMUSG00000030652","ENSMUSP00000032887","Coq7",7,118509659,118533356,0.3729920539795,0.428975397334983,0.492332288831374
"ENSMUSG00000071573","ENSMUSP00000093825","Rnls",19,33137747,33392295,0.539336476454478,0.559746068420318,0.571796206832172
"ENSMUSG00000067288","ENSMUSP00000134615","Rps28",17,33819027,33824562,-0.0193032123094013,0.00810224613132603,-0.00546192284999484
"ENSMUSG00000005161","ENSMUSP00000105356","Prdx2",8,84969587,84974834,0.203012377890169,0.23492506324178,0.239293589003926
"ENSMUSG00000033423","ENSMUSP00000042796","Eri3",4,117550365,117674297,0.207012575260494,0.278542445984079,0.258624874667073
"ENSMUSG00000093752","ENSMUSP00000139070","Gm20716",2,168180986,168230364,0.0785323152829994,0.0861580948368784,0.0813150449618736
"ENSMUSG00000000355","ENSMUSP00000000365","Mcts1",20,38600578,38613426,-0.0716947838749042,-0.0272571932159867,-0.0152167757269256
"ENSMUSG00000087687","ENSMUSP00000137626","Pet100",8,3621551,3624231,0.155586530594573,0.136984921447314,0.138000366347214
"ENSMUSG00000054733","ENSMUSP00000065754","Msra",14,64122623,64455903,0.527247607245114,0.559036975530298,0.564130008525494
"ENSMUSG00000033629","ENSMUSP00000044955","Ptplad1",9,64986985,65021717,0.0349266849627445,0.0802623059237952,0.0922576452722312
"ENSMUSG00000031701","ENSMUSP00000034138","Dnaja2",8,85537640,85555271,0.200527228085611,0.261056358927195,0.347909812953825
"ENSMUSG00000008682","ENSMUSP00000008826","Rpl10",20,74270812,74273135,0.0159141380177598,-0.023615755482009,0.0564882780574221
"ENSMUSG00000031729","ENSMUSP00000034164","Ist1",8,109671322,109693294,0.139771185963285,0.15179503251666,0.161753486613596
"ENSMUSG00000016559","ENSMUSP00000102062","H3f3b",11,116021912,116027962,-0.0294719654865654,0.0647689854163537,0.068247935964043
"ENSMUSG00000026260","ENSMUSP00000027478","Ndufa10",1,92439010,92473860,0.145391938114443,0.108746378568934,0.154674993753153
"ENSMUSG00000022391","ENSMUSP00000126849","Rangap1",15,81704248,81729919,0.0792346156666943,0.132572692533899,0.129253530289896
"ENSMUSG00000027531","ENSMUSP00000068174","Impa1",3,10313540,10331439,0.0718822367935577,0.0719484100751631,0.104116039067841
"ENSMUSG00000020088","ENSMUSP00000020285","Sar1a",10,61680310,61693295,0.0984678722090278,0.111612580975596,0.136477991406638
"ENSMUSG00000020386","ENSMUSP00000020653","Sar1b",11,51763687,51791925,0.385748903951298,0.362988496973519,0.432049941986428
"ENSMUSG00000061104","ENSMUSP00000073697","Gm10094",8,95825354,95826133,-0.173134465029473,-0.199380399766823,-0.133643385499669
"ENSMUSG00000039515","ENSMUSP00000046837","Ppp2r4",2,30416039,30447806,-0.033982554213899,-0.0134353130446676,-0.0217879653094682
"ENSMUSG00000020078","ENSMUSP00000101087","Vps26a",10,62454843,62486805,0.340729564903642,0.406097716206765,0.395992845953867
"ENSMUSG00000031988","ENSMUSP00000034470","Vps26b",9,27004503,27030094,0.0977682508078562,0.108060976608191,0.0792387692738179
"ENSMUSG00000022803","ENSMUSP00000023494","Popdc2",16,38362209,38378216,0.0940484117562141,0.121626283643036,0.111029183448987
"ENSMUSG00000000088","ENSMUSP00000000090","Cox5a",9,57521232,57532424,0.0487177410863387,0.0600946734031831,0.0099057706214481
"ENSMUSG00000002379","ENSMUSP00000002452","Ndufa11",17,56717762,56724248,0.0921850308992331,0.0974162898977976,0.0714556347858407
"ENSMUSG00000050856","ENSMUSP00000051222","Atp5k",5,108433244,108434448,-0.0170966081034746,0.00951473294376752,-0.026159771918281
"ENSMUSG00000030127","ENSMUSP00000108058","Cops7a",6,124958413,124965538,-0.0284695057374013,-0.021501639700574,-0.0161605775470387
"ENSMUSG00000022890","ENSMUSP00000109829","Atp5j",16,84827866,84835625,0.0790595024861492,0.0925258979433104,0.0200754355027448
"ENSMUSG00000037499","ENSMUSP00000046311","Nenf",1,191306789,191318194,0.0146553834015644,0.0232453204427749,0.0425835858327909
"ENSMUSG00000004936","ENSMUSP00000005066","Map2k1",9,64185770,64253631,0.644665505546698,0.680051992612004,0.706232375559834
"ENSMUSG00000035027","ENSMUSP00000121111","Map2k2",10,81105915,81124697,0.186524886968891,0.217083869295611,0.251123525227401
"ENSMUSG00000032126","ENSMUSP00000076575","Hmbs",9,44336350,44344228,0.127653810558831,0.130603978362393,0.137786528922617
"ENSMUSG00000046718","ENSMUSP00000051921","Bst2",8,71534264,71537437,0.647821723573661,0.729155736912792,0.739408514258892
