"lodcolumn","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSG00000032177","Pde4a","9",21.165714,21.189481,21.213248,"18",68.670507,"UNC29512775",6.2357520736196,FALSE
"ENSMUSG00000073838","Tufm","7",126.487355,126.489042,126.49073,"11",96.577868,"UNC20194927",6.23566588655965,FALSE
"ENSMUSG00000038520","Tbc1d17","7",44.840901,44.84499,44.849079,"9",32.899705,"UNC16118164",6.23562903124033,FALSE
"ENSMUSG00000070720","Tmem200b","4",131.921771,131.922456,131.92314,"18",31.43779,"JAX00081882",6.23560351324179,FALSE
"ENSMUSG00000050854","Tmem125","4",118.540941,118.542492,118.544044,"8",78.304109,"UNC15057374",6.23552613512696,FALSE
"ENSMUSG00000053004","Hrh1","6",114.397936,114.440616,114.483296,"13",97.228046,"UNC23167565",6.2355048539286,FALSE
"ENSMUSG00000061838","Suclg2","6",95.474134,95.596486,95.718837,"10",115.852251,"JAX00022685",6.23539274501478,FALSE
"ENSMUSG00000056174","Col8a2","4",126.286793,126.300562,126.31433,"10",127.636754,"JAX00302235",6.23536837443297,FALSE
"ENSMUSG00000029209","Gnpda2","5",69.573108,69.582722,69.592337,"11",101.282156,"JAX00320111",6.23535760285922,FALSE
"ENSMUSG00000041596","Nlrp5-ps","7",14.530654,14.576566,14.622478,"1",185.118738,"UNC2358125",6.23535040817654,FALSE
"ENSMUSG00000088895","Gm22519","15",71.794188,71.794276,71.794365,"9",15.696345,"JAX00686326",6.23533792669666,FALSE
"ENSMUSG00000039585","Myo9a","9",59.750896,59.839881,59.928866,"1",52.408147,"UNC670762",6.23533360443915,FALSE
"ENSMUSG00000069306","Hist1h4m","13",21.811746,21.811948,21.81215,"2",73.674736,"UNC3330294",6.23528355500646,FALSE
"ENSMUSG00000028494","Plin2","4",86.648386,86.659223,86.67006,"5",37.178271,"UNC8970635",6.23528177561723,FALSE
"ENSMUSG00000085838","Gm13706","2",73.65827,73.659266,73.660263,"18",69.385681,"UNC29523434",6.23507061493502,FALSE
"ENSMUSG00000000915","Hip1r","5",123.973628,123.98842,124.003211,"1",135.567792,"JAX00268154",6.2350583838672,FALSE
"ENSMUSG00000000605","Clcn4-2","7",7.282316,7.290914,7.299511,"6",146.352738,"UNC12328657",6.23499013531933,FALSE
"ENSMUSG00000055795","Gm5160","18",14.424868,14.42509,14.425311,"6",31.679458,"UNC10825745",6.23498012563045,FALSE
"ENSMUSG00000038437","Mllt6","11",97.663414,97.674438,97.685463,"15",75.816817,"backupJAX00406077",6.23486428928405,FALSE
"ENSMUSG00000037106","Fer1l6","15",58.510048,58.58757,58.665092,"13",18.427579,"UNC22201133",6.23484668963663,FALSE
"ENSMUSG00000072731","Gm3715","14",7.223692,7.226415,7.229138,"4",103.331594,"UNC7877025",6.23482829295868,FALSE
"ENSMUSG00000044702","Palb2","7",122.107262,122.120104,122.132946,"8",86.228575,"UNC15161055",6.23479981711234,FALSE
"ENSMUSG00000021798","Ldb3","14",34.526699,34.55769,34.588681,"18",25.451831,"UNC28909960",6.23474835486122,FALSE
"ENSMUSG00000021798","Ldb3","14",34.526699,34.55769,34.588681,"18",25.451831,"UNC28909960",6.23474835486122,FALSE
"ENSMUSG00000039997","Ifi203","1",173.920407,173.93154,173.942672,"2",148.807009,"UNC4199317",6.23474056787445,FALSE
"ENSMUSG00000090083","Rnf8","17",29.61479,29.628227,29.641664,"5",16.271497,"JAX00574571",6.23469007130274,FALSE
"ENSMUSG00000008384","Sertad1","7",27.48691,27.488613,27.490316,"17",88.034418,"JAX00079225",6.23465034324725,FALSE
"ENSMUSG00000021009","Ptpn21","12",98.676741,98.707073,98.737405,"19",50.458559,"UNC30454619",6.23460371554159,FALSE
"ENSMUSG00000069255","Dusp22","13",30.659999,30.685615,30.711231,"1",163.031385,"JAX00273979",6.23458632780223,FALSE
"ENSMUSG00000004347","Pde1c","6",56.069821,56.219728,56.369634,"15",10.700795,"JAX00058906",6.23446024315551,FALSE
"ENSMUSG00000045136","Tubb2b","13",34.127008,34.128681,34.130354,"17",6.89563,"UNC27527271",6.23445976337966,FALSE
"ENSMUSG00000030216","Wbp11","6",136.813654,136.820944,136.828233,"9",55.365566,"UNC16404159",6.23435695303145,FALSE
"ENSMUSG00000044378","Slc15a5","6",137.983586,138.031751,138.079916,"6",142.88925,"UNC12275522",6.23434815567187,FALSE
"ENSMUSG00000003233","Dvl3","16",20.516982,20.524751,20.53252,"3",130.690148,"UNC6246032",6.23430158226595,FALSE
"ENSMUSG00000004393","Ddx56","11",6.258919,6.263346,6.267772,"6",47.249868,"JAX00608900",6.23425698561185,FALSE
"ENSMUSG00000038806","Sde2","1",180.851151,180.859624,180.868097,"14",47.436494,"UNC23961757",6.23425189356313,FALSE
"ENSMUSG00000032446","Eomes","9",118.478212,118.482172,118.486132,"10",25.706389,"JAX00285668",6.2341734222471,FALSE
"ENSMUSG00000064330","Pde6h","6",136.954523,136.961694,136.968865,"4",129.623415,"JAX00124567",6.23408504628264,FALSE
"ENSMUSG00000028757","Ddost","4",138.30473,138.308679,138.312628,"10",114.996028,"UNC18770709",6.23402824291095,FALSE
"ENSMUSG00000032040","Dcps","9",35.124408,35.150234,35.176061,"5",120.454356,"JAX00594662",6.23379544875103,FALSE
"ENSMUSG00000086312","Gm15336","18",39.246247,39.274468,39.30269,"14",59.770024,"JAX00381203",6.23378835085977,FALSE
"ENSMUSG00000055493","Epm2a","10",11.343404,11.401524,11.459644,"19",26.57163,"UNC30130382",6.23375926533749,FALSE
"ENSMUSG00000047126","Cltc","11",86.694351,86.725958,86.757565,"4",55.27631,"UNC7287423",6.2337280240777,FALSE
"ENSMUSG00000035900","Gramd4","15",86.057695,86.097664,86.137634,"2",57.959583,"UNC3126639",6.23372542814919,FALSE
"ENSMUSG00000028648","Ndufs5","4",123.71271,123.715456,123.718202,"1",92.339928,"JAX00259306",6.23369552957178,FALSE
"ENSMUSG00000090387","Gm17056","12",40.198656,40.19988,40.201105,"7",34.630961,"UNC12602638",6.23369519332456,FALSE
"ENSMUSG00000032803","Cdv3","9",103.353102,103.359441,103.36578,"X",47.934775,"JAX00711192",6.23362174158827,FALSE
"ENSMUSG00000074800","Gm4149","13",75.644864,75.645045,75.645226,"6",62.485627,"UNC11214736",6.23361406825533,FALSE
"ENSMUSG00000089197","Gm25767","5",36.671658,36.67172,36.671781,"6",142.538989,"UNC12269772",6.23360085536301,FALSE
"ENSMUSG00000086265","Marcksl1-ps4","13",4.248735,4.24888,4.249025,"10",90.575132,"backupUNC100226297",6.23356058924079,FALSE
"ENSMUSG00000043467","Zbtb37","1",161.008794,161.021822,161.034849,"X",137.646539,"UNC31367691",6.23351738065602,FALSE
"ENSMUSG00000026620","Mark1","1",184.896443,184.947996,184.999549,"16",61.673265,"UNC26948840",6.2335038182689,FALSE
"ENSMUSG00000022438","Parvb","15",84.232043,84.273866,84.315688,"1",93.36149,"UNC010177125",6.23347958440508,FALSE
"ENSMUSG00000024974","Smc3","19",53.600398,53.623116,53.645833,"12",94.542896,"UNC21655138",6.23347954975328,FALSE
"ENSMUSG00000051851","Cxx1c","X",53.607922,53.608527,53.609132,"12",116.739087,"UNC21981054",6.23346907415471,FALSE
"ENSMUSG00000033364","Usp37","1",74.43551,74.489898,74.544286,"1",40.530323,"UNC510853",6.23345080839236,FALSE
"ENSMUSG00000033186","Mzt1","14",99.034544,99.04034,99.046136,"19",4.740699,"JAX00469261",6.23343516577804,FALSE
"ENSMUSG00000098066","Gm26944","7",92.639739,92.64359,92.647442,"15",74.582318,"UNC25894325",6.2333730405,FALSE
"ENSMUSG00000032126","Hmbs","9",44.33635,44.340289,44.344228,"6",89.235829,"UNC11565413",6.23327002914171,FALSE
"ENSMUSG00000043019","Edem3","1",151.755374,151.788851,151.822328,"10",114.153913,"UNC18757535",6.23325341364884,FALSE
"ENSMUSG00000081249","Gm11517","11",96.795439,96.795632,96.795825,"3",98.060639,"UNC5810688",6.233231912459,FALSE
"ENSMUSG00000027164","Traf6","2",101.678429,101.690049,101.701669,"5",126.434023,"UNC10105814",6.23317894708488,FALSE
"ENSMUSG00000087103","Gm13344","2",19.429104,19.430544,19.431983,"16",92.900996,"JAX00428390",6.23309346367871,FALSE
"ENSMUSG00000033882","Rbm46","3",82.837228,82.856856,82.876483,"2",117.624068,"UNC3821275",6.23306990799733,FALSE
"ENSMUSG00000042750","Bex2","X",136.066564,136.0674,136.068236,"8",3.310197,"JAX00659273",6.23301165547319,FALSE
"ENSMUSG00000038525","Armc10","5",21.645813,21.654254,21.662694,"6",18.4908,"UNC10653259",6.23300935449115,FALSE
"ENSMUSG00000054452","Aes","10",81.559494,81.562928,81.566362,"8",90.957614,"UNC15232277",6.23300516114015,FALSE
"ENSMUSG00000097882","Gm16529","8",77.517056,77.520477,77.523898,"13",72.549096,"UNC22843933",6.23299491464221,FALSE
"ENSMUSG00000094796","BC147527","13",120.308146,120.308398,120.308649,"7",16.259511,"JAX00632402",6.23299073664518,FALSE
"ENSMUSG00000048485","Zbtb8b","4",129.425765,129.433309,129.440853,"1",40.217186,"UNC506203",6.23292712283077,FALSE
"ENSMUSG00000050288","Fzd2","11",102.604431,102.606244,102.608058,"7",139.130991,"UNC13982472",6.23277805474434,FALSE
"ENSMUSG00000058050","Gm9234","7",121.015139,121.015386,121.015633,"5",70.709358,"UNC9425147",6.23265434319753,FALSE
"ENSMUSG00000085819","A930028C08Rik","4",149.347885,149.356581,149.365277,"18",59.127127,"UNC29361558",6.23264187440907,FALSE
"ENSMUSG00000076677","Ighv6-3","12",114.391712,114.39194,114.392169,"14",47.634598,"UNC23963985",6.23263863239421,FALSE
"ENSMUSG00000087530","Gm15533","7",128.002849,128.00402,128.00519,"17",83.980687,"UNC28492398",6.23259362514356,FALSE
"ENSMUSG00000080709","Gm14324","2",177.7343,177.736528,177.738757,"18",66.168719,"UNC29472417",6.23258837133474,FALSE
"ENSMUSG00000003452","Bicd1","6",149.408984,149.486156,149.563329,"19",27.386479,"UNC30142554",6.23256678037297,FALSE
"ENSMUSG00000082820","Gm13803","2",97.949191,97.949435,97.949679,"1",182.375056,"JAX00278656",6.23251889365409,FALSE
"ENSMUSG00000081448","Gm13086","4",143.685016,143.686034,143.687052,"6",145.44663,"UNC12312857",6.23249080468883,FALSE
"ENSMUSG00000011257","Pabpc4","4",123.262351,123.280638,123.298925,"13",104.128713,"JAX00368930",6.23244359314793,FALSE
"ENSMUSG00000087641","Gm12811","4",109.569214,109.613002,109.656791,"3",15.208022,"UNC4764228",6.23243345395016,FALSE
"ENSMUSG00000023723","Mrps23","11",88.204388,88.207948,88.211507,"6",43.428576,"UNC10968218",6.23235242387162,FALSE
"ENSMUSG00000042901","Aida","1",183.29706,183.31078,183.324501,"8",103.937071,"UNC15417472",6.23224371918124,FALSE
"ENSMUSG00000061816","Myl1","1",66.924295,66.93485,66.945404,"15",38.332051,"UNC25399104",6.23218428571478,FALSE
"ENSMUSG00000079481","Nhsl2","X",101.849385,101.97072,102.092055,"9",32.928195,"UNC16118630",6.23209351121839,FALSE
"ENSMUSG00000014245","Pigl","11",62.45846,62.486438,62.514417,"5",22.029994,"UNC8777947",6.23192253515882,FALSE
"ENSMUSG00000047638","Nr1h4","10",89.454234,89.49391,89.533585,"13",20.591404,"UNC22233976",6.23182475694454,FALSE
"ENSMUSG00000068270","Shroom4","X",6.399854,6.518651,6.637448,"9",41.200343,"UNC16227490",6.23177630828636,FALSE
"ENSMUSG00000045038","Prkce","17",86.167785,86.412852,86.657919,"13",52.010675,"UNC22595169",6.23177531234357,FALSE
"ENSMUSG00000019066","Rab3d","9",21.907491,21.912842,21.918192,"10",115.061475,"UNC18771926",6.23171812279364,FALSE
"ENSMUSG00000029176","Anapc4","5",52.834015,52.850906,52.867797,"6",111.510597,"UNC11857102",6.23165801444091,FALSE
"ENSMUSG00000020787","P2rx1","11",72.999103,73.007152,73.0152,"9",50.080562,"UNC16341391",6.23159022821653,FALSE
"ENSMUSG00000020593","Lpin1","12",16.535669,16.56272,16.58977,"3",30.078508,"UNC4952716",6.23157290104987,FALSE
"ENSMUSG00000009731","Kcnd1","X",7.822289,7.830284,7.83828,"15",34.145044,"JAX00397683",6.23157170917359,FALSE
"ENSMUSG00000006599","Gtf2h1","7",46.796103,46.809952,46.8238,"12",80.583597,"UNC21479484",6.23156980745369,FALSE
"ENSMUSG00000038784","Cnot4","6",35.022066,35.077902,35.133737,"2",25.625952,"JAX00092305",6.23156113081734,FALSE
"ENSMUSG00000018707","Dync1h1","12",110.601452,110.634198,110.666945,"X",134.596214,"UNC31343200",6.23153977757922,FALSE
"ENSMUSG00000058704","Memo1","17",74.200706,74.247794,74.294883,"16",66.432629,"UNC27012517",6.23148595306832,FALSE
"ENSMUSG00000079677","Fdx1l","9",21.06752,21.070517,21.073514,"1",47.189877,"UNC010559810",6.23145547203438,FALSE
"ENSMUSG00000085819","A930028C08Rik","4",149.347885,149.356581,149.365277,"10",20.863745,"UNC17549874",6.2314240284913,FALSE
"ENSMUSG00000097956","Gm26951","6",128.313337,128.313667,128.313997,"9",96.607089,"UNC16932934",6.23141422626081,FALSE
"ENSMUSG00000025318","Jph3","8",121.729623,121.76195,121.794276,"11",114.334227,"UNC20445040",6.23137962438708,FALSE
"ENSMUSG00000017607","Tns4","11",99.065678,99.077492,99.089306,"17",47.452437,"UNC27946146",6.2313268458761,FALSE
"ENSMUSG00000069769","Msi2","11",88.339382,88.528948,88.718513,"17",87.843261,"JAX00449541",6.23128867201978,FALSE
"ENSMUSG00000020621","Rdh14","12",10.39078,10.393171,10.395562,"12",102.648717,"UNC21771730",6.23124054141895,FALSE
"ENSMUSG00000036599","Chst12","5",140.50555,140.515637,140.525724,"2",59.665939,"JAX00094844",6.23120517857557,FALSE
"ENSMUSG00000032841","Prr5l","2",101.714285,101.798656,101.883027,"4",43.422591,"UNC7134471",6.2310282889584,FALSE
"ENSMUSG00000045268","Zfp691","4",119.169513,119.171854,119.174195,"10",39.389018,"JAX00287609",6.23099220328966,FALSE
"ENSMUSG00000050212","Eva1b","4",126.147744,126.14881,126.149875,"17",87.931593,"UNC28547973",6.23095107541501,FALSE
"ENSMUSG00000040729","AK129341","9",8.076633,8.105464,8.134294,"4",64.087039,"UNC7379185",6.23092526258395,FALSE
"ENSMUSG00000062054","Iah1","12",21.316392,21.319998,21.323605,"18",22.0813,"UNC28866147",6.23087178572573,FALSE
"ENSMUSG00000026858","Fam73b","2",30.364233,30.374877,30.385521,"1",175.629466,"UNC2256396",6.23085362934212,FALSE
"ENSMUSG00000093661","Eif4e3","6",99.625135,99.645953,99.666771,"5",76.350481,"UNC9498249",6.23072885115813,FALSE
"ENSMUSG00000061601","Pclo","5",14.514918,14.687551,14.860184,"13",11.791223,"UNC22129662",6.23072085402098,FALSE
"ENSMUSG00000074480","Mex3a","3",88.532395,88.536896,88.541396,"11",44.962697,"backupJAX00309564",6.23069311142317,FALSE
"ENSMUSG00000006221","Hspb7","4",141.420779,141.423045,141.425311,"1",135.354791,"UNC1732354",6.23066981098197,FALSE
"ENSMUSG00000022141","Nipbl","15",8.291225,8.367844,8.444463,"X",139.425706,"backupUNC200714769",6.23063476563272,FALSE
"ENSMUSG00000041921","Metap1d","2",71.453276,71.489235,71.525194,"1",78.173681,"UNC989515",6.23062702362194,FALSE
"ENSMUSG00000031781","Ciapin1","8",94.819818,94.829088,94.838358,"18",44.032654,"backuprs31941857",6.2305669879373,FALSE
"ENSMUSG00000061242","Gm9104","17",45.465788,45.466029,45.46627,"17",67.78186,"UNC28235168",6.23048549853522,FALSE
"ENSMUSG00000021917","Spcs1","14",30.999826,31.000749,31.001672,"8",114.723392,"UNC15546121",6.23048479389629,FALSE
"ENSMUSG00000053398","Phgdh","3",98.31317,98.32658,98.33999,"15",93.479899,"UNC26133600",6.23037745070921,FALSE
"ENSMUSG00000035274","Tpbg","9",85.84238,85.844718,85.847055,"1",160.544882,"UNC2056933",6.23030283817978,FALSE
"ENSMUSG00000097711","Gm5523","1",13.785883,13.786381,13.786879,"17",69.007428,"UNC28255828",6.23027495958747,FALSE
"ENSMUSG00000080021","Gm5915","8",105.660334,105.66056,105.660787,"4",41.032964,"UNC040495987",6.23025512047308,FALSE
"ENSMUSG00000091163","Gm3962","7",8.738845,8.746884,8.754923,"4",137.081137,"UNC8308840",6.23022637066197,FALSE
"ENSMUSG00000026605","Cenpf","1",189.640599,189.664342,189.688086,"15",88.660513,"UNC26067551",6.23020897608514,FALSE
"ENSMUSG00000064302","Clasp1","1",118.389058,118.499245,118.609432,"11",103.879013,"UNC20285866",6.23019432711177,FALSE
"ENSMUSG00000030987","Stim1","7",102.267824,102.352336,102.436848,"19",56.780174,"UNC30554045",6.23014621396282,FALSE
"ENSMUSG00000026482","Rgl1","1",152.516759,152.641555,152.766351,"5",50.754014,"JAX00129913",6.22997149449847,FALSE
"ENSMUSG00000036961","Wnt8b","19",44.493472,44.503872,44.514273,"12",83.477114,"JAX00340017",6.22988608070423,FALSE
"ENSMUSG00000056592","Zfp658","7",43.562256,43.568858,43.575461,"12",5.38894,"UNC120343709",6.22985806701518,FALSE
"ENSMUSG00000098898","AC091763.1","10",26.356732,26.356794,26.356857,"2",17.20239,"UNC2649325",6.22985325179888,FALSE
"ENSMUSG00000001773","Folh1","7",86.719352,86.747608,86.775864,"3",34.111648,"UNC5009661",6.22981140717841,FALSE
"ENSMUSG00000040466","Blvrb","7",27.447978,27.457061,27.466144,"8",110.695968,"UNC15491667",6.22977203026063,FALSE
"ENSMUSG00000028758","Kif17","4",138.250435,138.276201,138.301967,"18",73.210426,"UNC29583651",6.22974947199368,FALSE
"ENSMUSG00000031374","Zfp92","X",73.411096,73.41974,73.428385,"4",31.850786,"UNC7007717",6.22974099382276,FALSE
"ENSMUSG00000091221","Gm3084","14",4.755722,4.75602,4.756319,"11",9.930724,"UNC19064571",6.22969001057966,FALSE
"ENSMUSG00000028271","Gtf2b","3",142.765226,142.774414,142.783603,"X",36.623949,"JAX00710411",6.22965907530247,FALSE
"ENSMUSG00000070695","Cntnap5a","1",115.684756,116.133391,116.582026,"14",82.134118,"UNC24349893",6.22963782563908,FALSE
"ENSMUSG00000038949","Cnst","1",179.54637,179.586924,179.627478,"10",68.867113,"UNC18163360",6.22946937242149,FALSE
"ENSMUSG00000002020","Ltbp2","12",84.783212,84.829872,84.876532,"4",77.079518,"UNC7539331",6.22945806657305,FALSE
"ENSMUSG00000094475","Gm11007","2",175.643978,175.648919,175.65386,"17",51.444745,"UNC28001329",6.22944255564969,FALSE
"ENSMUSG00000094932","Gm2007","2",175.741537,175.746478,175.751419,"17",51.444745,"UNC28001329",6.22944255564969,FALSE
"ENSMUSG00000060969","Irx1","13",71.957921,71.960822,71.963723,"17",66.926072,"UNC28219956",6.22943869791447,FALSE
"ENSMUSG00000028701","Lurap1","4",116.132406,116.141872,116.151338,"3",5.467837,"UNC4634172",6.22941223558663,FALSE
"ENSMUSG00000037482","Erv3","2",131.853678,131.856712,131.859747,"4",35.698512,"JAX00548312",6.22940217857935,FALSE
"ENSMUSG00000066892","Fbxl12","9",20.618118,20.631442,20.644767,"7",104.148971,"UNC13534893",6.22927836252907,FALSE
"ENSMUSG00000070443","Gm10291","3",78.917258,78.917758,78.918259,"2",41.8707,"UNC020028580",6.22926182112827,FALSE
"ENSMUSG00000086032","Gm15929","7",3.666252,3.668265,3.670278,"7",145.321383,"UNC14050883",6.22918788804175,FALSE
"ENSMUSG00000020286","1700093K21Rik","11",23.516203,23.518679,23.521155,"19",45.778897,"UNC30387382",6.22918587472774,FALSE
"ENSMUSG00000082724","Gm14416","2",177.13866,177.140496,177.142331,"10",67.905421,"UNC18149793",6.22910997913575,FALSE
"ENSMUSG00000033066","Gas7","11",67.455437,67.572214,67.68899,"2",54.585943,"UNC3088407",6.22906247845033,FALSE
"ENSMUSG00000050377","Il31ra","13",112.52281,112.551736,112.580662,"17",7.232724,"UNC27528538",6.22902602563176,FALSE
"ENSMUSG00000017002","Slpi","2",164.35407,164.371582,164.389095,"18",65.544548,"UNC29461681",6.22893633414961,FALSE
"ENSMUSG00000030264","Thumpd3","6",113.046225,113.057249,113.068273,"4",135.040066,"UNC8278487",6.2288542718396,FALSE
"ENSMUSG00000045322","Tlr9","9",106.222598,106.224737,106.226876,"11",99.341149,"JAX00319703",6.22878901645426,FALSE
"ENSMUSG00000080996","Gm4986","X",40.137008,40.137282,40.137556,"18",70.005101,"UNC29532755",6.22877272948762,FALSE
"ENSMUSG00000073490","AI607873","1",173.72343,173.73262,173.741809,"12",75.054712,"JAX00338296",6.22872133199853,FALSE
"ENSMUSG00000084091","Gm11995","11",10.199545,10.199658,10.199772,"10",49.987986,"UNC17935169",6.22870716856839,FALSE
"ENSMUSG00000001089","Luzp1","4",136.469761,136.51227,136.55478,"10",69.859809,"UNC18178987",6.22866859089282,FALSE
"ENSMUSG00000083496","Gm11263","4",79.327708,79.328082,79.328456,"12",42.680511,"UNC20986144",6.22865187651379,FALSE
"ENSMUSG00000031617","Tmem184c","8",77.595982,77.60334,77.610698,"2",35.072373,"UNC2864071",6.22860167721746,FALSE
"ENSMUSG00000097761","4930534D22Rik","3",131.302643,131.309652,131.316661,"1",151.303962,"UNC1942621",6.22857934635592,FALSE
"ENSMUSG00000021687","Scamp1","13",94.20131,94.243584,94.285857,"3",129.450088,"UNC6225962",6.22851629651082,FALSE
"ENSMUSG00000051615","Rap2a","14",120.478461,120.492828,120.507194,"3",148.269057,"UNC6502303",6.22850900117672,FALSE
"ENSMUSG00000038046","Rnmtl1","11",76.243715,76.247167,76.250619,"X",95.007326,"UNC31107929",6.22841887555384,FALSE
"ENSMUSG00000098412","RP23-292F17.1","9",72.209555,72.209862,72.21017,"10",66.900997,"JAX00291445",6.2283569141533,FALSE
"ENSMUSG00000007338","Mrpl49","19",6.05363,6.05569,6.057751,"11",95.990021,"UNC20188137",6.22835313741182,FALSE
"ENSMUSG00000038646","Fam103a1","7",81.762925,81.766208,81.769491,"5",149.159464,"UNC10428081",6.22827976288749,FALSE
"ENSMUSG00000021619","Atg10","13",90.935349,91.079668,91.223987,"11",35.396449,"UNC19402622",6.22820952221887,FALSE
"ENSMUSG00000018666","Cbx1","11",96.789127,96.798884,96.80864,"11",57.837413,"UNC19706101",6.22818128084509,FALSE
"ENSMUSG00000020385","Clk4","11",51.26173,51.271748,51.281766,"13",8.449054,"UNC22085217",6.22816624797847,FALSE
"ENSMUSG00000079575","Rbpsuh-rs3","6",46.529351,46.530136,46.530922,"15",36.450762,"UNC25371045",6.22804818324778,FALSE
"ENSMUSG00000032589","Bsn","9",108.096022,108.143203,108.190384,"11",116.46904,"UNC20474331",6.22799063738358,FALSE
"ENSMUSG00000049241","Gpr81","5",123.876736,123.878378,123.88002,"11",95.662402,"UNC20183569",6.227862558511,FALSE
"ENSMUSG00000052336","Cx3cr1","9",119.901616,119.98495,120.068283,"14",25.15683,"UNC23721725",6.22786026151618,FALSE
"ENSMUSG00000064220","Hist2h2aa2","3",96.239785,96.240054,96.240323,"13",42.949098,"UNC22503955",6.22782435603923,FALSE
"ENSMUSG00000083179","Gm12693","4",94.935621,94.935862,94.936103,"5",35.362789,"UNC8943207",6.22766609072429,FALSE
"ENSMUSG00000066324","Impad1","4",4.762484,4.77792,4.793355,"1",136.040194,"UNC1742972",6.22765309513756,FALSE
"ENSMUSG00000056629","Fkbp2","19",6.977741,6.979101,6.980461,"4",155.145663,"UNC8522780",6.22763728031019,FALSE
"ENSMUSG00000015944","Gatsl2","5",134.099711,134.122027,134.144343,"8",61.881055,"UNC14861690",6.22760880617298,FALSE
"ENSMUSG00000041449","Serpina3h","12",104.236242,104.24501,104.253778,"17",55.319397,"UNC28058822",6.22758538889347,FALSE
"ENSMUSG00000052512","Nav2","7",48.908716,49.259403,49.61009,"13",52.004471,"JAX00044747",6.22750713498782,FALSE
"ENSMUSG00000026239","Pde6d","1",86.542994,86.562812,86.582629,"16",65.085058,"UNC26993495",6.22747354929337,FALSE
"ENSMUSG00000060212","Pcnxl2","8",125.751509,125.824901,125.898293,"6",50.901778,"UNC11066440",6.22743934334093,FALSE
"ENSMUSG00000085084","4930570G19Rik","3",156.546753,156.55425,156.561746,"7",127.907192,"UNC13816503",6.22741594341403,FALSE
"ENSMUSG00000020056","Ccdc53","10",88.201093,88.223626,88.246158,"1",169.969929,"UNC2178186",6.22739946421934,FALSE
"ENSMUSG00000032869","Psmf1","2",151.715812,151.729999,151.744186,"2",170.455357,"UNC4491016",6.2273971755233,FALSE
"ENSMUSG00000090273","Prr22","17",56.770276,56.771205,56.772134,"10",87.939979,"UNC18379825",6.22739681726228,FALSE
"ENSMUSG00000024404","Riok3","18",12.12885,12.143108,12.157367,"7",36.377617,"UNC12630626",6.22739158633944,FALSE
"ENSMUSG00000031590","Frg1","8",41.397457,41.407288,41.417118,"10",76.098479,"JAX00019727",6.22738521005221,FALSE
"ENSMUSG00000020366","Mapk9","11",49.846751,49.866586,49.886421,"X",89.234471,"UNC31074330",6.22737188258466,FALSE
"ENSMUSG00000029461","Fam168a","7",100.706651,100.77414,100.841628,"19",58.194132,"UNC30575206",6.22734856728802,FALSE
"ENSMUSG00000038545","Cul7","17",46.650337,46.65735,46.664364,"4",104.584276,"UNC7894505",6.22729141378655,FALSE
"ENSMUSG00000006522","Itih3","14",30.908573,30.916166,30.92376,"2",59.700764,"UNC3150916",6.2272788688507,FALSE
"ENSMUSG00000081189","Gm12725","4",106.136111,106.136944,106.137778,"9",15.367512,"UNC15887704",6.22725443436102,FALSE
"ENSMUSG00000082509","Gm15673","7",101.238341,101.23881,101.239278,"17",72.103865,"UNC28306090",6.22723407419668,FALSE
"ENSMUSG00000054659","Pm20d2","4",33.17423,33.181984,33.189737,"6",22.603838,"UNC10714142",6.22720736568338,FALSE
"ENSMUSG00000082550","Gm12344","11",77.107852,77.108016,77.10818,"12",43.196752,"UNC20993166",6.22710191132811,FALSE
"ENSMUSG00000058690","Ccser2","14",36.874936,36.921856,36.968777,"7",123.238232,"UNC13765827",6.22704155087252,FALSE
"ENSMUSG00000022781","Pak2","16",32.01629,32.047816,32.079342,"19",59.190547,"UNC30586356",6.22703630909465,FALSE
"ENSMUSG00000040229","Gpr34","X",13.632089,13.636474,13.640858,"4",55.400997,"UNC7288807",6.22700923449246,FALSE
"ENSMUSG00000025854","Fam20c","5",138.754514,138.782296,138.810077,"4",58.642016,"JAX00552153",6.22681551213461,FALSE
"ENSMUSG00000028221","Tmem55a","4",14.864076,14.889626,14.915176,"X",139.786785,"UNC31384274",6.22677636398148,FALSE
"ENSMUSG00000034452","Slc24a1","9",64.922861,64.937234,64.951607,"1",182.209434,"UNC2329284",6.22673041020004,FALSE
"ENSMUSG00000026632","Tatdn3","1",191.045826,191.054379,191.062932,"X",87.37475,"JAX00181602",6.22669524795812,FALSE
"ENSMUSG00000028057","Rit1","3",88.716838,88.723944,88.731049,"1",51.615471,"UNC658126",6.22663409701791,FALSE
"ENSMUSG00000029832","Nfe2l3","6",51.43267,51.445719,51.458768,"4",82.111314,"UNC7611415",6.22653533819365,FALSE
"ENSMUSG00000028416","Bag1","4",40.936398,40.94234,40.948281,"10",37.385565,"JAX00287315",6.22653359747392,FALSE
"ENSMUSG00000075327","Zbtb2","10",4.367074,4.377591,4.388108,"11",92.767435,"UNC20144393",6.22648386007022,FALSE
"ENSMUSG00000035275","Raver2","4",101.068983,101.110676,101.15237,"10",21.586394,"UNC17559025",6.22645447939779,FALSE
"ENSMUSG00000021257","Angel1","12",86.700502,86.713481,86.72646,"19",24.538395,"UNC30097327",6.22640651956557,FALSE
