"lodcolumn","gene_id","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis","A","B","C","D","E","F","G","H"
"ENSMUSP00000028278","ENSMUSG00000026914","Psmd14","2",61.711694,61.756035,61.800376,"1",182.2457,"UNC2329631",6.03825588721054,FALSE,0.232987183718667,-0.541800698682357,-0.355211730931895,0.0440531817769105,-0.376504954148149,0.393260162643591,0.698808127511457,-0.0955912718883284
"ENSMUSP00000039910","ENSMUSG00000033707","Lrrc24","15",76.715276,76.718724,76.722173,"14",70.233126,"UNC24198725",6.03816993951147,FALSE,-0.407534743763883,-0.0741317822248962,-0.539548011443984,0.0807860819479832,-0.0263537618275498,-0.0518098365524302,0.730687419122796,0.287904634741929
"ENSMUSP00000044936","ENSMUSG00000039891","Txlnb","10",17.796226,17.820946,17.845665,"10",17.00803,"JAX00283724",6.03759602918326,TRUE,-0.190280788098872,0.267263781858046,-0.498330355679528,0.230485113914254,0.253420862722972,0.102350109098292,-0.799294184932398,0.6343854611171
"ENSMUSP00000118911","ENSMUSG00000022201","Zfr","15",12.117831,12.151757,12.185683,"2",57.904684,"UNC3126038",6.03722630676129,FALSE,-0.0388368645505077,-0.180405957857876,0.439013052426822,0.223006504498016,0.445110885565227,-0.0811376453968826,-1.14834608997871,0.341596115293616
"ENSMUSP00000106090","ENSMUSG00000027206","Cops2","2",125.830304,125.844722,125.859139,"X",7.290473,"UNC30618178",6.03687249048206,FALSE,-0.110264627457436,0.278161728190773,0.25908462013064,-0.206442502151935,0.439764166284235,-0.163494022277493,0.0261126596117006,-0.522922022330617
"ENSMUSP00000023514","ENSMUSG00000022820","Ndufb4","16",37.64717,37.650812,37.654453,"1",190.033851,"UNC2419854",6.03610682017732,FALSE,0.596428397526272,-0.465974067118032,0.491722510267604,0.0598322371487706,-0.155209981448634,-0.00751833316501681,0.0755482428899047,-0.59482900610082
"ENSMUSP00000033468","ENSMUSG00000031133","Arhgef6","X",57.231485,57.285107,57.338729,"4",134.223471,"JAX00567349",6.03574588971558,FALSE,0.53586590487172,-0.169908053330226,0.227259917765139,-0.576792864871036,-0.702270181693679,0.428190764261518,-0.208288994449844,0.465943507446348
"ENSMUSP00000080994","ENSMUSG00000064354","mt-Co2","MT",0.007013,0.007354,0.007696,"4",149.221614,"UNC8432743",6.03568864354578,FALSE,-0.678251748038966,0.175774833829052,0.205208396782924,0.294507560942849,-0.0555548099759834,-0.658777379756736,0.300401975895818,0.41669117032105
"ENSMUSP00000123765","ENSMUSG00000022110","Sucla2","14",73.525319,73.56073,73.596142,"8",103.849053,"UNC15416149",6.03565757888473,FALSE,0.123502861203883,-0.000224517057096685,-0.238526014533022,0.0876807944445377,-0.526745641862929,0.556872861730848,-0.332528537176166,0.32996819325008
"ENSMUSP00000110888","ENSMUSG00000047714","Ppp1r2","16",31.251537,31.263407,31.275277,"6",92.703832,"UNC11598015",6.03562780429148,FALSE,0.127367205750662,-0.476225856025,0.176661985661403,-0.0772599692888039,-0.394947370306867,0.485428985082444,-0.527705302682507,0.686680321808674
"ENSMUSP00000109693","ENSMUSG00000016382","Pls3","X",75.785654,75.830418,75.875182,"4",97.610512,"UNC7801297",6.03500995085456,FALSE,-0.457749532806631,-0.26858004308979,0.423541883948185,-0.243130473040632,0.353886041700769,0.421194229692928,0.174831195268187,-0.403993301673263
"ENSMUSP00000023210","ENSMUSG00000022551","Cyc1","15",76.343523,76.344728,76.345934,"17",62.48013,"UNC28157630",6.03424937754722,FALSE,0.396224533614135,-0.0715969455846475,0.167604625492762,-0.190374677201405,-0.641127706846614,0.519577517549334,-0.156623160441621,-0.0236841865819398
"ENSMUSP00000042095","ENSMUSG00000058207","Serpina3k","12",104.338486,104.342114,104.345741,"1",181.638091,"JAX00278513",6.03421715106829,FALSE,0.063207006913163,-0.273658651529333,-0.214600812358473,-0.151003216355673,0.413978743051262,-0.0104868772321632,0.393532755494399,-0.22096894798314
"ENSMUSP00000070405","ENSMUSG00000002781","Tmem143","7",45.896941,45.907177,45.917413,"3",148.446118,"UNC6504977",6.03395483253623,FALSE,-0.349271991754526,-0.21932016022411,-0.0315569022076557,0.0211220798694264,0.861735068600065,0.351228092976599,-0.211154209483228,-0.422781977776521
"ENSMUSP00000100324","ENSMUSG00000094124","Gm16710","12",115.802648,115.802864,115.80308,"13",75.281524,"backupUNC131047427",6.03390730946832,FALSE,0.268879373745764,0.614003652357292,-0.591737326693371,0.0549293996940513,-0.456802739495781,-0.678536734869167,0.345507033391874,0.443757341869383
"ENSMUSP00000107135","ENSMUSG00000040170","Fmo2","1",162.874317,162.886522,162.898726,"12",66.435806,"UNC21300340",6.03368337472455,FALSE,-0.150412179261696,0.201700372548652,0.0102926049980278,0.110099727518261,-0.658094076309705,-0.0235022870113578,0.82555257054194,-0.315636733024121
"ENSMUSP00000003575","ENSMUSG00000031799","Tpm4","8",72.134975,72.144058,72.153142,"10",93.501043,"UNC18454714",6.03365244660248,FALSE,-0.25733257981975,-0.398707627845573,0.788682882349554,0.367957786345135,0.359563555712199,-0.320933003128221,-0.143355145614816,-0.395875867998649
"ENSMUSP00000032762","ENSMUSG00000030546","Plin1","7",79.721164,79.72697,79.732776,"8",99.42871,"UNC15351490",6.03301302077509,FALSE,-0.521825231262389,0.880679883032789,0.0824896263396365,-0.517291538987902,0.23964673508391,-0.370672277846243,-0.11669535113685,0.323668154777022
"ENSMUSP00000022993","ENSMUSG00000022365","Derl1","15",57.869502,57.88096,57.892418,"13",35.030177,"UNC22402734",6.03297716955184,FALSE,-0.479527961331099,0.449538921174928,0.53199973666341,0.163720928732958,-0.31105184820031,-0.274207491890109,0.1263285213982,-0.206800806548135
"ENSMUSP00000034204","ENSMUSG00000031754","Nudt21","8",94.01777,94.027396,94.037021,"16",25.821037,"UNC26508544",6.03293244995206,FALSE,-0.331374166088283,0.287910439531742,-0.0961507090238336,-0.97503077791341,0.366984402299619,0.102393118203223,0.00996179356154505,0.635305899429355
"ENSMUSP00000027478","ENSMUSG00000026260","Ndufa10","1",92.43901,92.456435,92.47386,"3",105.082996,"UNC5894339",6.03283253428875,FALSE,-0.126305435925235,0.604577525630486,-0.202472634055082,0.274181496871251,0.289154012330855,-0.0985109275252761,-0.125090634093341,-0.615533403233682
"ENSMUSP00000131947","ENSMUSG00000037940","Inpp4b","8",81.342556,81.733796,82.125036,"11",58.782424,"UNC19718579",6.03275322607205,FALSE,0.621141634575738,0.252803288725987,-0.42595217850942,-0.338241435143872,0.755068984562607,-0.667462620556469,0.0155511376743281,-0.212908811328991
"ENSMUSP00000073459","ENSMUSG00000028743","Akr7a5","4",139.310744,139.314585,139.318426,"5",37.014262,"UNC8967439",6.03273943949438,FALSE,-0.529764143702352,0.6078857043634,-0.498237841871488,-0.627336589140744,0.191448453743173,0.667420505591383,0.0207054607460204,0.167878450270576
"ENSMUSP00000075011","ENSMUSG00000031974","Abcb10","8",123.952459,123.96779,123.983122,"11",101.625616,"UNC20257407",6.03255227000429,FALSE,-0.364457880453099,-0.218728282295503,-0.0530846098107308,0.362476947209939,0.0733072084606783,0.112785871909383,-0.670009146241687,0.757709891220943
"ENSMUSP00000030044","ENSMUSG00000039196","Orm1","4",63.34456,63.346362,63.348163,"2",127.842435,"UNC3935177",6.03255018268323,FALSE,-0.12057656247323,0.214606937223241,-0.239732810803108,-0.365900356369813,-0.757340141202243,0.351235596525446,0.485096350267462,0.432610986832266
"ENSMUSP00000100166","ENSMUSG00000076564","Igkv12-46","6",69.764523,69.764758,69.764992,"5",85.1138,"UNC9609057",6.03245930438331,FALSE,0.424196268723558,-0.592047458386733,0.405889818706949,0.14971712129666,0.0528895885681715,-0.114390996500238,0.434611358600852,-0.760865701009273
"ENSMUSP00000134163","ENSMUSG00000067235","H2-Q10","17",35.470089,35.472326,35.474563,"11",109.841171,"UNC20364840",6.03201785160227,FALSE,0.550310020015657,0.133941646985586,-0.319001671326893,0.558687014333419,0.169902836434119,-0.564320028187376,-0.491656571133667,-0.0378632471207913
"ENSMUSP00000029769","ENSMUSG00000028124","Gclm","3",122.245557,122.25777,122.269984,"5",17.643361,"JAX00127447",6.03197703793653,FALSE,-0.543050103680196,-0.0357041851246693,-0.0531120870201175,0.412500374584692,-0.128887527617601,-0.606398973542009,0.634228255953408,0.320424246446593
"ENSMUSP00000025904","ENSMUSG00000024953","Prdx5","19",6.906697,6.908402,6.910106,"4",52.524395,"UNC7251594",6.03169993754392,FALSE,-0.0194451479043287,-0.848960023602862,0.201214125604572,-0.269097844207218,0.137926590471855,-0.093859193608801,0.380670489734853,0.511551003512209
"ENSMUSP00000037259","ENSMUSG00000040181","Fmo1","1",162.829561,162.848054,162.866548,"4",55.661269,"UNC7292516",6.03155525982462,FALSE,-0.0469691273290527,-0.271936008024725,0.386325647329802,-0.226799424179338,0.325368359687458,0.475459425970264,-0.854152907842588,0.212704034388045
"ENSMUSP00000059494","ENSMUSG00000043284","Tmem11","11",60.864452,60.871862,60.879272,"16",39.129928,"UNC26676137",6.03140449056189,FALSE,-0.120942103567516,-0.135347213237006,0.408830499627409,0.354582829783192,-0.754375741922201,0.0282105943114201,0.178452365233752,0.0405887697708402
"ENSMUSP00000106317","ENSMUSG00000079105","C7","15",4.988762,5.026268,5.063773,"5",54.696534,"JAX00582936",6.03118905796928,FALSE,0.569080676728349,0.000103860479451989,-0.374833683507334,-0.751424156025318,0.0660442069348054,0.142792316324706,0.499163325317894,-0.150926546252445
"ENSMUSP00000115822","ENSMUSG00000026483","Fam129a","1",151.571186,151.646562,151.721939,"15",99.445154,"JAX00411679",6.031147386513,FALSE,0.587118704433025,-0.388285902314389,-0.868475882998304,-0.0378952441471003,-0.0729789790200466,-0.103160193107069,0.80342154549829,0.0802559516556118
"ENSMUSP00000126806","ENSMUSG00000037851","Iars","13",49.6821,49.708184,49.734267,"12",110.16583,"JAX00345858",6.03091387131465,FALSE,-0.422782070737837,-0.556508511572284,-0.0851158273990368,0.472180893546395,-0.268903128410186,0.32872789764344,-0.107921522385407,0.640322269314927
"ENSMUSP00000044797","ENSMUSG00000035933","Cog5","12",31.654869,31.79625,31.93763,"2",173.215124,"UNC4537931",6.0307290002352,FALSE,1.12807552823588,-0.140135181478977,0.0537705622307777,-0.733012788325975,-0.213008374861795,-0.505921763099226,0.542860469382807,-0.132628452083591
"ENSMUSP00000074259","ENSMUSG00000057614","Gnai1","5",18.265135,18.312774,18.360413,"7",82.807038,"UNC13249196",6.03062574030233,FALSE,-0.0669816413526591,0.0449418973091103,0.467872760095246,-0.569252681137051,-0.462678554952104,0.462763027036982,-0.155152771849974,0.278487964850808
"ENSMUSP00000127176","ENSMUSG00000015143","Actn1","12",80.167542,80.213956,80.260371,"17",91.18866,"UNC28599314",6.03033354279362,FALSE,0.681776435574738,-0.180968918787745,-0.119249548408275,-0.396317686157837,-8.19823709880332e-05,0.115154412428011,0.318998492582113,-0.419311204859984
"ENSMUSP00000018431","ENSMUSG00000018287","Spag7","11",70.663771,70.666594,70.669416,"5",121.887093,"UNC10049553",6.03024002992515,FALSE,0.736145234484,-0.0797931406981387,-0.490508595173209,-0.618572278165618,-0.0802948073117075,-0.0986504145272943,0.761086047659349,-0.129412046267338
"ENSMUSP00000020286","ENSMUSG00000020089","Ppa1","10",61.648552,61.66136,61.674168,"18",75.602396,"UNC29621106",6.0301027694536,FALSE,0.285218240413457,0.794012441828421,-0.966893850483834,-0.0983524072252432,-0.0581978536864669,-0.00238151359174464,-0.0121715579267105,0.0587665006721334
"ENSMUSP00000068772","ENSMUSG00000062691","1110001A16Rik","17",78.916499,78.918768,78.921037,"6",76.301678,"UNC11404230",6.02961334868979,FALSE,0.469431898311093,-0.683484694427692,-0.00557528472798197,-0.358032058513999,-0.333017296226243,0.0749846767616368,0.81561590949894,0.0200768493243546
"ENSMUSP00000115722","ENSMUSG00000074129","Rpl13a","7",45.125558,45.130894,45.136231,"10",76.879592,"UNC18264922",6.02924130554123,FALSE,-0.248941030317122,0.423580256172886,0.148759745311417,-0.498878253890562,0.51055863012558,-0.742442903894624,0.124274116904417,0.283089439588049
"ENSMUSP00000038061","ENSMUSG00000039253","Fn3krp","11",121.421401,121.426344,121.431288,"14",24.500639,"backupUNC141490485",6.02883500006388,FALSE,0.147369888647975,0.810350046625679,-0.501978074534699,-0.340767956990138,-0.0553157611773184,-0.291487092471503,-0.203490387270457,0.435319337170486
"ENSMUSP00000105359","ENSMUSG00000041126","H2afv","11",6.427229,6.435836,6.444443,"17",80.91594,"JAX00447868",6.02865360774901,FALSE,-0.208671001495324,0.318987191510084,-0.0223701866786625,-0.17349305944648,0.599060785997264,0.297744600302983,-0.286959289169791,-0.524299041019954
"ENSMUSP00000062841","ENSMUSG00000028145","Them4","3",94.310089,94.321314,94.33254,"4",125.35491,"JAX00124247",6.02824198403756,FALSE,-0.0499750804155714,0.503938478883337,-0.447166843661663,0.368734191908617,0.318234170395809,-0.720731071229949,0.154055548422848,-0.127089394303423
"ENSMUSP00000131941","ENSMUSG00000042380","Smim12","4",127.243784,127.245796,127.247809,"10",126.487175,"UNC18946494",6.02812369557746,FALSE,0.737752083762315,-0.150691623536677,-0.46664643899144,-0.335448110195901,0.400409868512778,0.0527257648755181,-0.583454809867275,0.345353265440713
"ENSMUSP00000097282","ENSMUSG00000037012","Hk1","10",62.268855,62.324382,62.379908,"4",140.384855,"UNC8355585",6.02796071607399,FALSE,0.146240704742755,-0.208454417266818,0.245008840014716,0.825760923003897,0.145701725022139,-1.02608243346594,-0.1698727301565,0.0416973881058384
"ENSMUSP00000041820","ENSMUSG00000040018","Cox15","19",43.733254,43.743127,43.753,"8",87.236093,"UNC15175131",6.02792752207363,FALSE,0.447923585074137,0.181360629451951,0.397735744379531,-0.519022172700238,-0.144709875330196,-0.139362187065487,0.372962112891767,-0.596887836701328
"ENSMUSP00000050446","ENSMUSG00000046879","Irgm1","11",48.861968,48.866826,48.871683,"X",141.327421,"backupUNC200199933",6.02785390625537,FALSE,0.420549999305229,0.068215136331427,0.432461358002239,-0.442641633855429,-0.440222851566289,0.0716564252869253,0.0672204344270347,-0.177238867931091
"ENSMUSP00000029814","ENSMUSG00000028164","Manba","3",135.485611,135.528508,135.571404,"2",34.988979,"UNC2862710",6.02757873399664,FALSE,0.0779822215244846,-0.409066646488671,-0.117984567238802,0.520642066106861,-0.511273059799284,0.515816650570299,0.52031646770729,-0.596433132382318
"ENSMUSP00000025166","ENSMUSG00000024304","Cdh2","18",16.588877,16.699062,16.809246,"11",117.732287,"UNC20492499",6.02707987811211,FALSE,0.774803670649881,-0.00696217426533967,-0.487061729203416,0.40349705800997,-0.485095465218044,-0.0421082052270192,-0.217285494095213,0.060212339349206
"ENSMUSP00000032920","ENSMUSG00000030682","Cdipt","7",126.976349,126.978424,126.980499,"10",95.297641,"UNC18482745",6.0269995485482,FALSE,0.494438926745429,0.290259563266654,-0.560251034762369,0.0138401937722819,-0.376148176304292,0.213507284037451,0.288863594374062,-0.364510351129269
"ENSMUSP00000065271","ENSMUSG00000054619","Mettl7a1","15",100.304817,100.309582,100.314348,"19",57.718314,"JAX00090362",6.02686372091645,FALSE,-0.647918609504295,0.0373347638983585,0.0513723596235339,0.2545025004102,0.426313550018245,0.0647925953360852,0.621132641826424,-0.807529801608517
"ENSMUSP00000002400","ENSMUSG00000002329","Mdp1","14",55.657879,55.659194,55.660508,"14",19.654149,"UNC23654491",6.02668414777271,FALSE,-0.148027385286731,-0.179477273786335,0.117421991113152,0.0142978160283131,0.509762336256049,0.279438128324843,0.202048865018042,-0.795464477667208
"ENSMUSP00000005067","ENSMUSG00000004937","Sgta","10",81.044075,81.052126,81.060178,"17",75.124792,"UNC28352457",6.02648830172283,FALSE,0.30678868283087,-0.179268869645273,0.0684008141464371,-0.782467271738608,0.847863420816975,-0.26453125497566,-0.385132297064597,0.388346775629829
"ENSMUSP00000034905","ENSMUSG00000032350","Gclc","9",77.754535,77.77451,77.794485,"2",75.669859,"JAX00493463",6.02591308267076,FALSE,-0.398794177902701,0.345281348568489,0.56968805371048,-0.106490879291465,-0.695574538358597,0.812320675827028,-0.376845809615939,-0.149584672937199
"ENSMUSP00000035303","ENSMUSG00000026857","Ntmt1","2",30.807826,30.81543,30.823033,"5",41.945023,"UNC9038401",6.0257088277735,FALSE,-0.878896832591322,0.705090249254748,-0.431249605169886,-0.0891093352741784,0.192758138983614,0.797886197690236,-0.0642690687793933,-0.232209744114047
"ENSMUSP00000021719","ENSMUSG00000021290","2010107E04Rik","12",111.961376,111.964176,111.966977,"10",99.925213,"UNC18545293",6.02567349968833,FALSE,0.336548713680096,0.697454704553616,0.35360002833376,-0.211621067702465,-0.84823623330651,-0.188121190153761,0.128159433725387,-0.267784389130035
"ENSMUSP00000025762","ENSMUSG00000024844","Banf1","19",5.364641,5.365643,5.366645,"19",57.718314,"JAX00090362",6.02546385288066,FALSE,0.0664725709071064,0.0462193482637079,0.225849462586635,-0.14371798732182,-0.185567144396722,0.275973071299632,-1.09689468349561,0.811665362156938
"ENSMUSP00000041250","ENSMUSG00000041481","Serpina3g","12",104.236245,104.239092,104.241939,"15",30.075376,"UNC25284529",6.02537276741086,FALSE,-0.503362169392236,0.0844155548061674,-0.870772322321778,0.0677765170428957,0.67237412324625,-0.134441668871754,-0.102340895904073,0.786350861394555
"ENSMUSP00000113942","ENSMUSG00000057666","Gapdh","6",125.161853,125.16416,125.166467,"10",104.948493,"UNC18621671",6.02524883937326,FALSE,-0.0213163083016604,0.297334931609238,-0.0695611103161374,-0.414264407261153,0.0319885485133293,0.412821196114714,-0.424865622426409,0.187862772068091
"ENSMUSP00000090281","ENSMUSG00000068328","Aup1","6",83.054653,83.056166,83.05768,"10",69.368804,"UNC18170798",6.02523076566694,FALSE,0.648395104845702,0.247513440955205,-0.622453842362605,-0.175794509650608,-0.755025283396331,0.0455546546741913,0.0990106655183854,0.512799769416224
"ENSMUSP00000093382","ENSMUSG00000071317","Bves","10",45.335762,45.352735,45.369708,"18",61.501241,"UNC180242730",6.0250185823894,FALSE,-0.336575943024409,-0.463416518179437,0.385258705787713,-0.216944745273214,0.555932440006975,-0.0107025057326923,-0.335243155425263,0.421691721840284
"ENSMUSP00000086987","ENSMUSG00000057278","Snrpg","6",86.371583,86.375242,86.378902,"19",41.018751,"UNC30323050",6.02498569478872,FALSE,-0.452496180985294,0.162866627050658,0.617395824899144,0.0463187306253005,-0.0890839938847352,0.9891005693725,-0.606448152701988,-0.667653424375357
"ENSMUSP00000084713","ENSMUSG00000067338","Tuba3b","6",145.615757,145.618618,145.621479,"18",56.984366,"UNC29327752",6.02492923021676,FALSE,0.00234056673352334,-0.964099246267138,0.0686432864046926,-0.301277741382121,0.486662402965274,0.423276203842667,0.140281303622036,0.14417322408097
"ENSMUSP00000112838","ENSMUSG00000032511","Scn5a","9",119.483408,119.531212,119.579016,"X",163.315092,"JAX00186758",6.02472425787126,FALSE,-0.370372028618681,-0.198114486797014,0.104470897843627,0.129950536970357,-0.52642160060188,0.404716294363868,-0.0139144650928895,0.469684851932556
"ENSMUSP00000020289","ENSMUSG00000020092","Pald1","10",61.319657,61.35159,61.383523,"4",97.661301,"UNC7801883",6.0243407409156,FALSE,-0.336990876225647,-0.098352093433974,0.294203759300758,0.393008101177807,-0.862680585107556,0.417427795667339,-0.0152893299790477,0.208673228600231
"ENSMUSP00000070355","ENSMUSG00000020015","Cdk17","10",93.160876,93.201109,93.241342,"5",132.474739,"UNC10201482",6.02428600615425,FALSE,0.884047314775746,0.357326204730195,-0.699352889303867,-0.0743719644508334,-0.607785210168914,0.103228558101284,0.505137059191599,-0.468229072875088
"ENSMUSP00000101105","ENSMUSG00000004207","Psap","10",60.277627,60.290112,60.302597,"9",56.813366,"UNC16418846",6.02418958877254,FALSE,0.541160015256149,-0.496310502648653,0.107392300907878,0.320521669473623,0.364668648828401,-0.171413019191223,-0.678995193644865,0.0129760810185666
"ENSMUSP00000100130","ENSMUSG00000094902","Igkv10-95","6",68.680562,68.680705,68.680848,"9",10.719299,"UNC15839503",6.02417113101228,FALSE,-0.493837298583331,-0.0208105807780703,0.297562152645081,0.143095465590923,-0.194056462471289,0.306557927627667,0.811056633653757,-0.849567837684653
"ENSMUSP00000013773","ENSMUSG00000013629","Cad","5",31.05478,31.06663,31.078479,"4",119.934486,"JAX00563729",6.02358255683539,FALSE,0.37450502260588,-0.511869372511577,0.17452491067218,-0.384757275821894,-0.513694846251243,0.365276957369105,-0.0846244343696848,0.580639038307178
"ENSMUSP00000029769","ENSMUSG00000028124","Gclm","3",122.245557,122.25777,122.269984,"2",76.102775,"JAX00493565",6.02353919885792,FALSE,-0.641367577472635,0.181861060735054,0.469981021709348,0.0707080637495544,-0.380318966785751,0.738626521110514,-0.222813528281843,-0.216676594764282
"ENSMUSP00000026222","ENSMUSG00000025204","Ndufb8","19",44.548572,44.552006,44.55544,"18",84.238448,"UNC29749948",6.02301372975524,FALSE,-0.230234110549309,0.464366893765771,0.338976800063015,-0.328108006014834,0.508563403415648,-0.523345614418735,-0.219359742677912,-0.0108596235836287
"ENSMUSP00000027657","ENSMUSG00000026405","C4bp","1",130.634773,130.648202,130.661632,"2",106.097841,"UNC3699228",6.02296793786948,FALSE,-0.60581511613748,0.141579291117518,-0.0604794720186336,0.52925545785401,-0.0837408967053818,0.521047060217522,-0.306219979530136,-0.135626344797375
"ENSMUSP00000095915","ENSMUSG00000074030","Exoc8","8",124.8903,124.894002,124.897705,"8",124.599668,"UNC15693760",6.02275554641454,TRUE,-0.349820924127447,-0.202929621632639,-0.323831230956453,0.597037780863958,-0.355001192907585,-0.139171121013684,0.0264047859636667,0.747311523810186
"ENSMUSP00000009679","ENSMUSG00000009535","Rnmt","18",68.300355,68.312604,68.324852,"8",11.717333,"UNC14165974",6.02268943909599,FALSE,-0.184351847550724,-0.0598223590047809,-0.236641216000042,-0.0720783137677031,0.970163876084958,0.0353124335234121,0.373152572672944,-0.825735145957845
"ENSMUSP00000079689","ENSMUSG00000022150","Dab2","15",6.299788,6.37025,6.440712,"3",108.34022,"JAX00533532",6.02238401022592,FALSE,0.069008858801214,-0.264222320657995,0.458073640077361,-0.0879516397531689,-0.722043019166596,0.231926302440387,-0.173580080442769,0.488788258701477
"ENSMUSP00000066736","ENSMUSG00000052296","Ppp6r1","7",4.631501,4.645226,4.65895,"9",15.947498,"UNC15896878",6.02201201677205,FALSE,-0.0140768250840809,-0.586079250998853,0.879974300399369,-0.0161436925936573,-0.376835951465269,-0.286046193266682,0.422543454371579,-0.0233358413620416
"ENSMUSP00000018430","ENSMUSG00000018286","Psmb6","11",70.525367,70.526612,70.527858,"3",63.71499,"UNC5400314",6.02197468682251,FALSE,-0.323642900303054,-0.28517764820912,-0.798949318222569,0.239448873948292,0.630929106865216,0.34403436355467,0.0899084657828758,0.103449056583444
"ENSMUSP00000052866","ENSMUSG00000043445","Pgp","17",24.470473,24.471032,24.471591,"7",134.395012,"UNC13909527",6.02185743762219,FALSE,-0.457472926419116,-0.24773311730371,-0.310183155876113,0.352224489175631,0.388519756485813,-0.482709974684836,0.547492128115896,0.209862800506182
"ENSMUSP00000042967","ENSMUSG00000037916","Ndufv1","19",4.007497,4.010152,4.012806,"1",33.838264,"UNC408983",6.02133560375385,FALSE,0.339499876718146,0.696992735394366,-0.287845274375593,0.198625662670192,-0.138647250643576,-0.204246213443051,-0.583315923789353,-0.021063612531617
"ENSMUSP00000055470","ENSMUSG00000017291","Taok1","11",77.529162,77.568488,77.607815,"15",97.965901,"UNC26193069",6.02131208298902,FALSE,0.844664666367036,-0.26590572089508,-0.228885666625003,0.320804094758528,0.35647492221751,-0.98883692448161,-0.0793363924403829,0.0410210210989815
"ENSMUSP00000130492","ENSMUSG00000010376","Nedd8","14",55.662265,55.667086,55.671906,"14",58.267235,"UNC24062951",6.02086896740575,TRUE,-0.203558529229288,0.335702754672646,0.200021730932595,0.361719092072437,-0.676680588177359,0.483173736682716,-0.519393210508303,0.0190150135545765
"ENSMUSP00000000349","ENSMUSG00000000340","Dbt","3",116.51307,116.531523,116.549976,"4",33.841731,"UNC7034543",6.02080541576046,FALSE,0.49254259878531,0.167546118866808,-0.00788859975651128,0.2254468176534,-0.130361490514749,0.490917535153779,-0.91092431072461,-0.32727866946349
"ENSMUSP00000027111","ENSMUSG00000025968","Ndufs1","1",63.143596,63.160209,63.176822,"11",20.309066,"UNC19214490",6.0208010864294,FALSE,-0.472282107167496,-0.397656229964758,-0.230324820543481,0.335584600628417,-0.324062680773336,0.154741438118254,0.472018534609849,0.461981265092344
"ENSMUSP00000049007","ENSMUSG00000037815","Ctnna1","18",35.118888,35.18683,35.254773,"14",119.180238,"UNC140585339",6.02077218713858,FALSE,-0.100363574248154,0.54264815240902,0.497967609229341,-0.00587380763380685,0.198353371890397,-0.606220430508717,-0.679314055356004,0.152802734217928
"ENSMUSP00000088174","ENSMUSG00000068798","Rap1a","3",105.727267,105.764298,105.80133,"7",19.945907,"UNC12488508",6.02074086519905,FALSE,-0.36034811411145,-0.168868923569614,0.779779627231154,-0.339929809723824,-0.154122832287419,0.570656262205805,-0.168805849649629,-0.158360360095033
"ENSMUSP00000108058","ENSMUSG00000030127","Cops7a","6",124.958413,124.961976,124.965538,"4",14.855874,"JAX00116253",6.02068696292843,FALSE,0.739058102384135,-0.0192842351050235,0.385196699807573,-0.648882212133734,-0.282254102686835,0.329489364454682,0.10981569107839,-0.613139307799308
"ENSMUSP00000093959","ENSMUSG00000071646","Mta2","19",8.941875,8.947089,8.952303,"11",121.830473,"UNC20540577",6.02065425997657,FALSE,0.619658988866846,0.553492074249664,-0.38515858921299,0.124033367786841,-0.00728988450587589,-0.713214761669181,-0.371538618027943,0.180017422512637
"ENSMUSP00000029147","ENSMUSG00000027618","Nfs1","2",156.123639,156.133912,156.144186,"9",124.053888,"UNC17311784",6.02052415577581,FALSE,-0.0351219479347143,0.0949028703961571,-0.599304659809207,0.270193982787861,0.552306154346353,0.0543678191276038,-0.344201509287583,0.00685729037352095
"ENSMUSP00000031101","ENSMUSG00000029199","Lias","5",65.391497,65.401095,65.410693,"2",83.788703,"JAX00494942",6.02046483577281,FALSE,0.385493889076572,0.330791183150417,-0.37315396118504,-1.03937138993837,-0.200571487618219,0.359839014956987,0.00635193711369741,0.530620814444061
"ENSMUSP00000032658","ENSMUSG00000030470","Csrp3","7",48.830398,48.839224,48.848051,"11",42.749427,"UNC19497619",6.02026232276723,FALSE,-0.171850378240707,-0.38126490764269,0.584889912234374,-0.0922722304188454,-0.521785943558566,0.116565380545412,0.744069878415607,-0.278351711334427
"ENSMUSP00000069900","ENSMUSG00000023039","Krt7","15",101.411043,101.420678,101.430313,"18",65.311584,"UNC29457764",6.01960099397169,FALSE,-0.411307195804634,0.523442934306913,-0.791982069557686,0.198871207634006,0.256522731363441,0.441915780112579,0.105508226968624,-0.322971615023146
"ENSMUSP00000021802","ENSMUSG00000021373","Cap2","13",46.501848,46.575745,46.649642,"11",94.118582,"UNC20164313",6.01912804146863,FALSE,0.517907956213126,-0.46545606819853,-0.154000243541238,0.271655128296413,0.186714785533392,-0.232740113028707,0.421256782938329,-0.54533822821289
"ENSMUSP00000022521","ENSMUSG00000021948","Prkcd","14",30.595356,30.610783,30.62621,"14",25.442583,"UNC23725300",6.01910499134292,FALSE,-0.0941081712172096,-0.543682166988227,-0.255876437111736,0.0619973047937623,0.364462840262818,0.867909057207365,-0.560120857363495,0.159418430416731
"ENSMUSP00000024816","ENSMUSG00000024019","Cmtr1","17",29.660595,29.683287,29.705979,"19",61.166829,"UNC30604935",6.01882670476206,FALSE,-0.609888893440497,-0.332395536522774,-0.177045567115456,0.648780200814923,-0.153878114850496,0.567670114833438,0.181653982938655,-0.124896186657799
