"lodcolumn","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSG00000022217","Emc9","14",55.581516,55.583409,55.585302,"6",126.725086,"UNC12039987",6.04430670740098,FALSE
"ENSMUSG00000071470","Ccnb1ip1","14",50.789249,50.792488,50.795728,"12",84.23619,"JAX00340139",6.04428630897148,FALSE
"ENSMUSG00000024957","Kcnk4","19",6.92571,6.930112,6.934515,"7",28.041143,"JAX00634013",6.04425592249799,FALSE
"ENSMUSG00000082724","Gm14416","2",177.13866,177.140496,177.142331,"16",52.172224,"UNC26827642",6.04425135200671,FALSE
"ENSMUSG00000043140","Tmem186","16",8.633884,8.635798,8.637712,"8",61.397808,"UNC14854973",6.04421392229441,FALSE
"ENSMUSG00000046219","C230012O17Rik","4",24.96079,24.96412,24.967449,"6",135.206162,"UNC12152178",6.04419057610651,FALSE
"ENSMUSG00000004637","Wwox","8",114.439655,114.896182,115.352708,"8",35.946998,"UNC14502306",6.04417088791825,FALSE
"ENSMUSG00000043024","Gm16433","6",108.563445,108.564569,108.565693,"5",76.960449,"UNC9507833",6.04415955959592,FALSE
"ENSMUSG00000028751","Pla2g2e","4",138.877942,138.88038,138.882817,"7",28.38104,"UNC12544170",6.04414104216707,FALSE
"ENSMUSG00000087480","Gm15910","10",120.857629,120.860478,120.863326,"16",8.065846,"UNC26298376",6.04406045364555,FALSE
"ENSMUSG00000074183","Gsta1","9",78.230656,78.23667,78.242684,"2",31.316434,"UNC2828476",6.04404359367132,FALSE
"ENSMUSG00000033712","Ccar2","14",70.138177,70.145994,70.153811,"16",92.740586,"UNC27409510",6.04400978810878,FALSE
"ENSMUSG00000041096","Tspyl2","X",152.336852,152.339638,152.342425,"19",29.368723,"UNC30169909",6.04391449402534,FALSE
"ENSMUSG00000033849","B3galt2","1",143.640664,143.645535,143.650406,"14",113.454826,"JAX00057512",6.04384956420241,FALSE
"ENSMUSG00000018189","Uchl5","1",143.777278,143.792372,143.807466,"11",104.74334,"UNC20298538",6.04382066614694,FALSE
"ENSMUSG00000053746","Ptrh1","2",32.775786,32.776692,32.777597,"X",50.368868,"UNC30814939",6.04380154209703,FALSE
"ENSMUSG00000073590","3222401L13Rik","18",37.655907,37.657322,37.658737,"12",104.743984,"UNC21799243",6.04378220467046,FALSE
"ENSMUSG00000047671","Tctex1d4","4",117.126794,117.127766,117.128738,"7",81.403809,"UNC13228863",6.04377711588157,FALSE
"ENSMUSG00000048007","Timm8a1","X",134.537256,134.53956,134.541865,"14",60.007284,"JAX00381264",6.04376383663402,FALSE
"ENSMUSG00000051790","Nlgn2","11",69.823122,69.830453,69.837784,"17",79.95433,"UNC28431935",6.04375736971127,FALSE
"ENSMUSG00000094968","Gm22419","1",47.749279,47.749339,47.749399,"1",90.39858,"UNC1126248",6.04375500410195,FALSE
"ENSMUSG00000098238","Gm8756","13",97.458149,97.458613,97.459077,"3",80.127197,"UNC5618267",6.04371001796608,FALSE
"ENSMUSG00000029189","Sel1l3","5",53.107084,53.160268,53.213452,"7",129.53885,"UNC13840428",6.04345196550685,FALSE
"ENSMUSG00000039232","Stx11","10",12.939983,12.952121,12.964259,"8",108.003612,"UNC15461300",6.04343848453742,FALSE
"ENSMUSG00000041328","Pcf11","7",92.643712,92.656822,92.669933,"3",123.642427,"UNC6134567",6.04338649132137,FALSE
"ENSMUSG00000048652","Samd13","3",146.645195,146.665394,146.685592,"19",23.107126,"UNC30073684",6.04338496056573,FALSE
"ENSMUSG00000020463","Smek2","11",29.17289,29.196844,29.220797,"9",68.623203,"UNC16562374",6.04336715497964,FALSE
"ENSMUSG00000029094","Afap1","5",35.893319,35.948621,36.003923,"15",88.623264,"UNC26067099",6.0432971823686,FALSE
"ENSMUSG00000025332","Kdm5c","X",152.23302,152.253778,152.274535,"10",60.678252,"JAX00290547",6.04328921186468,FALSE
"ENSMUSG00000030244","Gys2","6",142.422613,142.447861,142.473109,"8",67.624881,"UNC14939922",6.04327323370425,FALSE
"ENSMUSG00000086810","Gm13110","4",154.645754,154.650536,154.655318,"12",98.932598,"UNC21725034",6.04324540544397,FALSE
"ENSMUSG00000031832","Taf1c","8",119.597975,119.601598,119.605222,"1",46.860368,"backupUNC010089879",6.04317386694295,FALSE
"ENSMUSG00000052917","Senp7","16",56.075409,56.13271,56.190011,"1",161.168218,"UNC2062013",6.0431649560495,FALSE
"ENSMUSG00000037740","Mrps26","2",130.563742,130.566218,130.568695,"15",96.220402,"UNC26171872",6.0431355730504,FALSE
"ENSMUSG00000071419","Rps15-ps2","6",58.01749,58.017732,58.017975,"11",34.519554,"UNC19391468",6.04311069693091,FALSE
"ENSMUSG00000022992","Kansl2","15",98.518821,98.526532,98.534244,"9",10.353284,"UNC15835273",6.04302085783155,FALSE
"ENSMUSG00000044968","Napepld","5",21.662901,21.682148,21.701396,"10",83.16255,"UNC18323071",6.04299379871735,FALSE
"ENSMUSG00000021696","Elovl7","13",108.214404,108.250754,108.287105,"14",9.1723,"backupUNC140686121",6.04292688052043,FALSE
"ENSMUSG00000000486","Sept1","7",127.214447,127.216472,127.218498,"5",22.328507,"UNC8782574",6.04292675192826,FALSE
"ENSMUSG00000071533","Pcnp","16",56.007245,56.018492,56.029739,"18",75.84229,"UNC29625796",6.04274326657591,FALSE
"ENSMUSG00000030689","Ino80e","7",126.85158,126.856978,126.862377,"16",26.950374,"JAX00416269",6.04272584786036,FALSE
"ENSMUSG00000069274","Hist1h4f","13",23.551258,23.551453,23.551648,"1",146.873639,"UNC010307063",6.04264725712898,FALSE
"ENSMUSG00000022263","Trio","15",27.730652,27.87825,28.025848,"16",69.056381,"UNC160225655",6.04253238702607,FALSE
"ENSMUSG00000039851","4932438H23Rik","16",91.053935,91.074528,91.095122,"6",107.709252,"backupUNC060168022",6.0425308544387,FALSE
"ENSMUSG00000039954","Stk32a","18",43.207697,43.262589,43.317481,"1",195.002759,"UNC2464528",6.04245118657083,FALSE
"ENSMUSG00000022822","Abcc5","16",20.331303,20.378848,20.426394,"2",178.45676,"UNC020296917",6.04242355140052,FALSE
"ENSMUSG00000031825","Crispld2","8",119.992438,120.022616,120.052793,"3",155.945882,"UNC6602136",6.04239148230828,FALSE
"ENSMUSG00000069678","Pcgf1","6",83.077869,83.079362,83.080855,"17",85.281115,"UNC28510950",6.04233995535587,FALSE
"ENSMUSG00000030745","Il21r","7",125.603429,125.6185,125.63357,"5",64.492254,"UNC9340525",6.04232387173893,FALSE
"ENSMUSG00000098041","Gm26981","7",92.72984,92.731794,92.733748,"1",89.410093,"UNC1113928",6.04229862392756,FALSE
"ENSMUSG00000021208","Ifi27l2b","12",103.450898,103.45406,103.457223,"1",47.270468,"UNC601980",6.04229734561902,FALSE
"ENSMUSG00000020167","Tcf3","10",80.409514,80.42158,80.433647,"X",20.416284,"JAX00177739",6.04225073487221,FALSE
"ENSMUSG00000082964","Rpl13-ps5","X",94.789717,94.790033,94.790349,"15",18.919548,"UNC150333541",6.04224301827803,FALSE
"ENSMUSG00000030643","Rab30","7",92.741603,92.78936,92.837117,"3",140.906885,"UNC6392817",6.04222820019918,FALSE
"ENSMUSG00000049985","Ankrd55","13",112.288451,112.336226,112.384002,"15",88.32808,"JAX00408961",6.0421983529238,FALSE
"ENSMUSG00000031357","Syap1","X",162.857057,162.872752,162.888447,"11",35.231688,"UNC19399876",6.0421124228331,FALSE
"ENSMUSG00000026778","Prkcq","2",11.172113,11.23667,11.301226,"7",130.011507,"UNC13848147",6.04209610319328,FALSE
"ENSMUSG00000024778","Fas","19",34.290659,34.309214,34.32777,"16",43.894227,"UNC26721173",6.04206202236432,FALSE
"ENSMUSG00000026077","Npas2","1",39.193731,39.278482,39.363234,"5",26.541222,"UNC8839005",6.04205874888624,FALSE
"ENSMUSG00000025001","Hells","19",38.930915,38.950983,38.971051,"14",117.032303,"UNC24837697",6.04198166552366,FALSE
"ENSMUSG00000097996","Gm5313","6",93.137004,93.137497,93.13799,"17",75.347925,"UNC28356133",6.0419813177056,FALSE
"ENSMUSG00000044348","Slc25a53","X",136.981116,137.009709,137.038302,"12",44.339902,"UNC21008558",6.0418914598647,FALSE
"ENSMUSG00000025188","Hps1","19",42.755105,42.767542,42.779978,"5",8.122311,"UNC050012148",6.04185548253505,FALSE
"ENSMUSG00000097439","Gm16754","9",21.225371,21.229005,21.232639,"6",90.865899,"UNC11577105",6.04182761172068,FALSE
"ENSMUSG00000041912","Tdrkh","3",94.413296,94.422964,94.432633,"10",106.204331,"UNC18641848",6.04181328168882,FALSE
"ENSMUSG00000051504","Siglech","7",55.768178,55.773552,55.778925,"7",28.804821,"UNC12549403",6.04175934832712,FALSE
"ENSMUSG00000066009","Gm13051","4",146.097298,146.11196,146.126621,"8",78.169129,"UNC15054864",6.0417544997703,FALSE
"ENSMUSG00000024170","Telo2","17",25.09957,25.107768,25.115967,"11",89.717073,"JAX00030196",6.04174724283975,FALSE
"ENSMUSG00000026617","Bpnt1","1",185.332149,185.344963,185.357777,"15",80.95714,"UNC25968017",6.04170274060813,FALSE
"ENSMUSG00000031907","Zfp90","8",106.415339,106.420614,106.425889,"13",89.280944,"JAX00365573",6.04160601945821,FALSE
"ENSMUSG00000075254","Heg1","16",33.684466,33.728021,33.771576,"2",133.10404,"UNC4000494",6.04160146718822,FALSE
"ENSMUSG00000026358","Rgs1","1",144.243972,144.246607,144.249242,"9",97.846068,"UNC16950683",6.0414879793585,FALSE
"ENSMUSG00000065037","Rn7sk","9",78.175303,78.175468,78.175633,"5",119.478795,"UNC10022540",6.04145442182348,FALSE
"ENSMUSG00000081128","Gm13328","2",20.235045,20.235554,20.236064,"7",136.503614,"UNC13939510",6.0414498705892,FALSE
"ENSMUSG00000076867","Trdv4","14",54.075004,54.07526,54.075515,"7",74.27001,"JAX00643597",6.04137373470378,FALSE
"ENSMUSG00000092500","Gm20400","6",142.161493,142.167644,142.173796,"8",4.507061,"UNC080007365",6.04136790269776,FALSE
"ENSMUSG00000000538","Tom1l2","11",60.226714,60.28981,60.352905,"4",97.501589,"UNC7799863",6.04136702589,FALSE
"ENSMUSG00000029671","Wnt16","6",22.288227,22.293374,22.298522,"11",105.75143,"UNC20309800",6.0413596685924,FALSE
"ENSMUSG00000023908","Pkmyt1","17",23.726336,23.731532,23.736729,"16",8.148393,"JAX00413274",6.04123724111222,FALSE
"ENSMUSG00000027463","Slc52a3","2",151.996511,152.002884,152.009258,"7",36.353547,"UNC12630138",6.04123066188314,FALSE
"ENSMUSG00000036061","Smug1","15",103.153307,103.155654,103.158002,"19",18.276749,"UNC29990033",6.04122565410667,FALSE
"ENSMUSG00000083150","Gm11852","4",18.193531,18.193642,18.193752,"11",74.622292,"UNC19920097",6.04121875568359,FALSE
"ENSMUSG00000092595","Gm20427","17",34.026034,34.028803,34.031572,"17",27.828208,"UNC27728067",6.04111185271287,FALSE
"ENSMUSG00000038206","Fbxo8","8",56.55109,56.571742,56.592393,"14",13.495564,"JAX00373329",6.04103087697036,FALSE
"ENSMUSG00000091390","Gm17168","17",57.041775,57.044459,57.047143,"2",55.165402,"JAX00094509",6.04095905910122,FALSE
"ENSMUSG00000086774","Gm11915","4",28.814297,28.814686,28.815076,"8",48.642343,"UNC14691783",6.04094141029194,FALSE
"ENSMUSG00000060029","4930473A02Rik","2",130.543791,130.55377,130.563749,"16",9.974855,"UNC26323782",6.04093664461182,FALSE
"ENSMUSG00000047509","Gm6776","19",43.280798,43.281248,43.281697,"12",40.993902,"UNC20965513",6.04092752459305,FALSE
"ENSMUSG00000048316","Gm9823","2",29.738335,29.7385,29.738665,"2",75.381832,"UNC3348859",6.04092391516394,FALSE
"ENSMUSG00000039795","Zfand1","3",10.339953,10.345635,10.351317,"6",48.98303,"JAX00140723",6.04090240121017,FALSE
"ENSMUSG00000091475","2810468N07Rik","17",25.570811,25.572927,25.575043,"17",16.690335,"UNC27616134",6.04088674491972,FALSE
"ENSMUSG00000037935","Smarce1","11",99.209047,99.220032,99.231017,"16",59.677949,"JAX00422496",6.04087597155004,FALSE
"ENSMUSG00000024830","Rps6kb2","19",4.156713,4.160034,4.163354,"14",92.378135,"JAX00386798",6.04084171633912,FALSE
"ENSMUSG00000071176","Arhgef10","8",14.911663,14.956374,15.001085,"17",82.513025,"JAX00078815",6.04078599402801,FALSE
"ENSMUSG00000022610","Mapk12","15",89.130585,89.135644,89.140703,"5",28.172349,"UNC8863806",6.04076615831857,FALSE
"ENSMUSG00000059252","Tpt1-ps5","9",37.696515,37.696774,37.697033,"3",74.971376,"UNC5545015",6.04076394200336,FALSE
"ENSMUSG00000006736","Tspan31","10",127.067317,127.068789,127.070261,"3",72.667628,"UNC5512469",6.04076106252108,FALSE
"ENSMUSG00000025413","Ttc4","4",106.662256,106.6706,106.678944,"5",82.345422,"JAX00132285",6.04065237909599,FALSE
"ENSMUSG00000071613","Gm10340","14",3.133997,3.137803,3.141609,"1",167.331141,"UNC2137499",6.04064490115714,FALSE
"ENSMUSG00000066315","Gm12918","4",10.848403,10.848748,10.849093,"3",96.99037,"UNC5796183",6.04063942781125,FALSE
"ENSMUSG00000021948","Prkcd","14",30.595356,30.610783,30.62621,"13",98.316356,"UNC23185084",6.04063802342753,FALSE
"ENSMUSG00000036913","Trim67","8",124.793019,124.813866,124.834713,"1",76.649286,"UNC970870",6.04062851430025,FALSE
"ENSMUSG00000030323","Ift122","6",115.85347,115.890084,115.926699,"8",49.109517,"UNC14697603",6.04059127069908,FALSE
"ENSMUSG00000032531","Amotl2","9",102.716672,102.725045,102.733418,"4",105.377509,"UNC7905375",6.04057188347283,FALSE
"ENSMUSG00000074485","Gm7381","8",3.842096,3.842246,3.842395,"16",97.591481,"UNC27478095",6.04054512631837,FALSE
"ENSMUSG00000037260","Hgsnat","8",25.944459,25.960602,25.976744,"3",153.811193,"UNC6576220",6.04053345330696,FALSE
"ENSMUSG00000091906","1700099I09Rik","13",102.760255,102.761076,102.761896,"10",108.412205,"UNC18676132",6.04050450825418,FALSE
"ENSMUSG00000096775","Gm5796","14",4.023941,4.032656,4.04137,"5",83.768719,"JAX00587532",6.04047498829264,FALSE
"ENSMUSG00000037493","Cib2","9",54.544794,54.552506,54.560218,"12",73.983824,"UNC21403908",6.04040441263363,FALSE
"ENSMUSG00000097620","4921514A10Rik","4",141.11566,141.116874,141.118087,"17",40.523732,"JAX00438173",6.04038858282815,FALSE
"ENSMUSG00000089782","Gm3531","1",97.948901,97.949145,97.949389,"6",148.714037,"UNC12360096",6.04033049645494,FALSE
"ENSMUSG00000071237","Gm6253","6",117.80872,117.80897,117.80922,"2",133.1589,"UNC4001444",6.04032177680588,FALSE
"ENSMUSG00000022346","Myc","15",61.985391,61.987882,61.990374,"15",75.816817,"backupJAX00406077",6.04025427686945,FALSE
"ENSMUSG00000050677","Ccdc96","5",36.484588,36.48638,36.488171,"13",18.55879,"UNC22202797",6.04020978688623,FALSE
"ENSMUSG00000024987","Cyp26a1","19",37.697808,37.699668,37.701528,"13",22.986842,"UNC22258193",6.04019310051134,FALSE
"ENSMUSG00000092438","Gm18734","17",35.304206,35.305262,35.306317,"12",34.990025,"UNC20880016",6.0401624219032,FALSE
"ENSMUSG00000035441","Myo1d","11",80.482126,80.631076,80.780025,"8",94.803634,"UNC15289340",6.0400968231294,FALSE
"ENSMUSG00000028393","Alad","4",62.509169,62.514544,62.519918,"8",3.211459,"JAX00659253",6.03997242779905,FALSE
"ENSMUSG00000022594","Lynx1","15",74.747856,74.750418,74.752979,"8",110.194566,"UNC15487562",6.03995017263112,FALSE
"ENSMUSG00000053765","Oas1f","5",120.847367,120.852676,120.857986,"2",11.189683,"UNC2573166",6.0397800373147,FALSE
"ENSMUSG00000002129","Sf3a1","11",4.16035,4.171446,4.182541,"7",29.993029,"JAX00634451",6.03977330487385,FALSE
"ENSMUSG00000001794","Capns1","7",30.186942,30.191053,30.195164,"12",100.743823,"UNC21750535",6.03973147872052,FALSE
"ENSMUSG00000036299","BC031181","18",75.0059,75.007916,75.009933,"3",49.265259,"UNC5218724",6.03966089476068,FALSE
"ENSMUSG00000051851","Cxx1c","X",53.607922,53.608527,53.609132,"7",125.221537,"UNC13791356",6.03961390644077,FALSE
"ENSMUSG00000057177","Gsk3a","7",25.228258,25.233054,25.237851,"18",35.709167,"UNC29042017",6.03954207730082,FALSE
"ENSMUSG00000091089","A930018M24Rik","14",50.895942,50.896699,50.897456,"11",113.072876,"JAX00031945",6.03951283299648,FALSE
"ENSMUSG00000020263","Appl2","10",83.600033,83.624386,83.648738,"11",35.282604,"UNC19400787",6.03945246605457,FALSE
"ENSMUSG00000066389","Rpl31-ps1","12",91.890896,91.891084,91.891273,"19",16.798948,"UNC29963455",6.03945209293253,FALSE
"ENSMUSG00000079177","Fam228a","12",4.713817,4.7261,4.738383,"1",150.315171,"UNC1928645",6.0394237985265,FALSE
"ENSMUSG00000018659","Pnpo","11",96.937825,96.940906,96.943986,"15",20.369321,"UNC25160666",6.03937678508499,FALSE
"ENSMUSG00000030838","Ush1c","7",46.19535,46.216926,46.238503,"2",161.277865,"UNC4355278",6.03930205282299,FALSE
"ENSMUSG00000074892","B3galt5","16",96.235801,96.27783,96.319859,"6",124.439314,"UNC12011577",6.03917651754906,FALSE
"ENSMUSG00000075334","Rprm","2",54.084093,54.084822,54.085552,"4",66.893768,"UNC7412166",6.03915083975636,FALSE
"ENSMUSG00000024268","Celf4","18",25.477632,25.615808,25.753983,"15",65.597379,"UNC25766172",6.03909164068703,FALSE
"ENSMUSG00000062081","Gm6055","14",48.079136,48.079471,48.079806,"18",85.679589,"UNC29769984",6.03904404665299,FALSE
"ENSMUSG00000037940","Inpp4b","8",81.342556,81.733796,82.125036,"17",58.366285,"UNC28096048",6.03900312182384,FALSE
"ENSMUSG00000019838","Slc16a10","10",40.033535,40.087894,40.142254,"2",19.931461,"UNC2683056",6.03897958453405,FALSE
"ENSMUSG00000041658","Rragb","X",153.139981,153.155962,153.171943,"18",12.735219,"UNC28750701",6.03897068368755,FALSE
"ENSMUSG00000027806","Tsc22d2","3",58.415689,58.441238,58.466787,"14",82.074397,"JAX00385428",6.03878760374933,FALSE
"ENSMUSG00000059436","Max","12",76.937269,76.949758,76.962248,"18",54.178882,"UNC29289830",6.03873055138847,FALSE
"ENSMUSG00000012296","Tjap1","17",46.257851,46.270438,46.283026,"5",32.426855,"UNC8912495",6.03864573559707,FALSE
"ENSMUSG00000059027","9630013D21Rik","4",109.651529,109.654691,109.657853,"6",80.992546,"UNC11468340",6.03863773321575,FALSE
"ENSMUSG00000021585","Cast","13",74.694286,74.751104,74.807921,"13",103.27101,"JAX00368658",6.03859810041777,FALSE
"ENSMUSG00000044763","Trmt10c","16",56.032609,56.035214,56.037819,"6",22.463199,"UNC10712120",6.03840816354899,FALSE
"ENSMUSG00000006589","Aprt","8",122.574637,122.575772,122.576907,"18",70.044609,"UNC29533260",6.03840517872988,FALSE
"ENSMUSG00000028871","Rspo1","4",124.98643,124.997764,125.009099,"2",163.751134,"UNC4393586",6.03837833230108,FALSE
"ENSMUSG00000019987","Arg1","10",24.915208,24.921339,24.92747,"1",60.880133,"UNC771487",6.03836759631536,FALSE
"ENSMUSG00000031381","Piga","X",164.419793,164.426854,164.433916,"9",53.696024,"JAX00171357",6.03829362056447,FALSE
"ENSMUSG00000020745","Pafah1b1","11",74.673949,74.69931,74.72467,"18",47.337513,"UNC29195996",6.03825638785734,FALSE
"ENSMUSG00000026601","Axdnd1","1",156.323509,156.372334,156.421159,"13",30.816969,"UNC22356748",6.03798669166266,FALSE
"ENSMUSG00000017897","Eya2","2",165.595032,165.68338,165.771727,"16",90.615677,"UNC27378456",6.03795546893706,FALSE
"ENSMUSG00000022228","Zscan26","13",21.442175,21.447952,21.45373,"15",8.79409,"JAX00058763",6.03795468838845,FALSE
"ENSMUSG00000097877","Gm26703","5",104.109217,104.114452,104.119687,"7",137.11058,"UNC13948423",6.03786204070821,FALSE
"ENSMUSG00000005357","Slc1a6","10",78.780496,78.79766,78.814825,"1",43.075794,"UNC547697",6.03783398844166,FALSE
"ENSMUSG00000037235","Mxd4","5",34.173887,34.180804,34.18772,"12",102.357443,"UNC21766943",6.03782244889867,FALSE
"ENSMUSG00000081401","Gm14889","X",58.772735,58.772848,58.772962,"18",53.212552,"UNC29276474",6.03780713723191,FALSE
"ENSMUSG00000096197","4930555G01Rik","14",5.050629,5.054936,5.059243,"12",77.047337,"UNC21438367",6.03778843706767,FALSE
"ENSMUSG00000087377","AV099323","2",132.253357,132.257345,132.261333,"15",95.571014,"UNC26162219",6.03777015939841,FALSE
"ENSMUSG00000020366","Mapk9","11",49.846751,49.866586,49.886421,"1",182.957404,"UNC2338952",6.0377246258452,FALSE
"ENSMUSG00000028889","Yrdc","4",124.850679,124.85296,124.855242,"16",96.476314,"UNC27464932",6.03762232265318,FALSE
"ENSMUSG00000031294","D630029K05Rik","10",116.964707,116.966906,116.969105,"17",8.843508,"UNC27540834",6.03754226555783,FALSE
"ENSMUSG00000075307","Klhl41","2",69.67012,69.677175,69.68423,"19",14.917263,"JAX00471425",6.03752529707453,FALSE
"ENSMUSG00000019929","Dcn","10",97.4795,97.498831,97.518162,"X",97.876031,"UNC31125158",6.03752369826857,FALSE
"ENSMUSG00000030319","Cand2","6",115.774538,115.789716,115.804893,"15",63.627368,"UNC25740759",6.03751168946455,FALSE
"ENSMUSG00000021109","Hif1a","12",73.901375,73.924452,73.94753,"5",140.616811,"UNC10308486",6.03750543800357,FALSE
"ENSMUSG00000059481","Plg","17",12.378609,12.398996,12.419384,"15",53.275356,"UNC25604126",6.03750271117949,FALSE
"ENSMUSG00000048503","Tmem136","9",43.108653,43.112612,43.11657,"12",116.786002,"UNC21981856",6.03746918803602,FALSE
"ENSMUSG00000029228","Lnx1","5",74.592446,74.647678,74.702911,"9",18.842425,"UNC15938371",6.03738912769274,FALSE
"ENSMUSG00000041684","Bivm","1",44.118957,44.131864,44.14477,"1",38.890061,"UNC484960",6.03738398867069,FALSE
"ENSMUSG00000078891","Gm11008","2",176.09745,176.099078,176.100706,"11",53.849081,"UNC19646262",6.03734731213681,FALSE
"ENSMUSG00000038925","E330034G19Rik","14",24.293214,24.30159,24.309966,"14",25.091701,"UNC23720863",6.03731579028854,TRUE
"ENSMUSG00000041119","Pde9a","17",31.386234,31.431272,31.47631,"19",40.222026,"UNC30308105",6.03719974217016,FALSE
"ENSMUSG00000039298","Cdk5rap2","4",70.216856,70.31365,70.410443,"4",6.222343,"UNC040002361",6.03704426915921,FALSE
"ENSMUSG00000029270","Fam69a","5",107.908053,107.947569,107.987085,"7",134.646599,"UNC13913221",6.03700953666205,FALSE
"ENSMUSG00000000753","Serpinf1","11",75.409769,75.416235,75.422701,"15",5.853281,"UNC150417244",6.03700120165662,FALSE
"ENSMUSG00000032366","Tpm1","9",67.02259,67.035998,67.049406,"1",4.430623,"UNC010515539",6.03698549138361,FALSE
"ENSMUSG00000032366","Tpm1","9",67.02259,67.035998,67.049406,"1",4.430623,"UNC010515539",6.03698549138361,FALSE
"ENSMUSG00000032366","Tpm1","9",67.02259,67.035998,67.049406,"1",4.430623,"UNC010515539",6.03698549138361,FALSE
"ENSMUSG00000032366","Tpm1","9",67.02259,67.035998,67.049406,"1",4.430623,"UNC010515539",6.03698549138361,FALSE
"ENSMUSG00000034145","Tmem63c","12",87.02134,87.055692,87.090043,"7",140.276334,"UNC13999168",6.03698062339262,FALSE
"ENSMUSG00000078783","Gm9733","3",15.296551,15.314426,15.332302,"2",161.922951,"UNC4365220",6.03692322004501,FALSE
"ENSMUSG00000045896","Paip2b","6",83.805401,83.818571,83.831741,"X",134.064101,"UNC31338842",6.03690386956801,FALSE
"ENSMUSG00000023000","Dhh","15",98.893031,98.895786,98.89854,"18",38.898122,"UNC29078895",6.03684019515935,FALSE
"ENSMUSG00000053388","Trim50","5",135.353295,135.36065,135.368005,"8",25.182709,"UNC14337122",6.03682205144956,FALSE
"ENSMUSG00000097656","Gm26712","6",57.689433,57.689541,57.689649,"6",54.797276,"UNC11119915",6.03681165220608,TRUE
"ENSMUSG00000002043","Trappc6a","7",19.50867,19.512408,19.516145,"3",27.757414,"UNC4920684",6.03679641394507,FALSE
"ENSMUSG00000086679","Gm15551","3",126.667329,126.66818,126.669032,"1",159.151007,"UNC2041908",6.03676642390935,FALSE
"ENSMUSG00000090290","Gm17296","8",126.426652,126.450858,126.475065,"16",33.975833,"UNC26620564",6.03672086271336,FALSE
"ENSMUSG00000000627","Sema4f","6",82.911885,82.925827,82.939769,"17",74.943644,"UNC28349283",6.03668898557022,FALSE
"ENSMUSG00000044365","Cxxc4","3",134.236491,134.24929,134.26209,"14",86.160531,"JAX00385954",6.0366631343108,FALSE
"ENSMUSG00000070667","Rpl31-ps10","4",137.395299,137.395488,137.395676,"1",43.512771,"UNC554949",6.03666139440861,FALSE
"ENSMUSG00000029366","Dck","5",88.764996,88.774138,88.783281,"3",60.585778,"UNC030078109",6.03665796532122,FALSE
"ENSMUSG00000036452","Arhgap26","18",38.601534,38.988909,39.376284,"12",33.378845,"UNC20862031",6.03664776717375,FALSE
"ENSMUSG00000023216","Epb4.2","2",121.017891,121.027482,121.037072,"2",121.12717,"UNC3857907",6.03662415456305,TRUE
"ENSMUSG00000015468","Notch4","17",34.564268,34.576386,34.588503,"12",93.465694,"UNC21637767",6.03650343106808,FALSE
"ENSMUSG00000026840","Lamc3","2",31.887291,31.916915,31.946539,"8",34.47671,"UNC14475947",6.03649693771583,FALSE
"ENSMUSG00000042425","Frmpd3","X",140.367494,140.381017,140.39454,"4",7.187725,"JAX00115682",6.03646989983315,FALSE
"ENSMUSG00000034459","Ifit1","19",34.640871,34.64544,34.650009,"4",62.482882,"UNC7357403",6.03642494206395,FALSE
"ENSMUSG00000020644","Id2","12",25.093801,25.094946,25.096092,"6",58.734315,"UNC11168792",6.03634639110986,FALSE
"ENSMUSG00000033068","Entpd6","2",150.749042,150.760358,150.771675,"2",171.023559,"UNC4501847",6.03629520012062,FALSE
"ENSMUSG00000004730","Emr1","17",57.358686,57.421108,57.483529,"8",114.800237,"backupUNC080534893",6.03629129801481,FALSE
"ENSMUSG00000042699","Dhx9","1",153.455758,153.471709,153.48766,"16",6.527628,"UNC26279096",6.0362587783951,FALSE
"ENSMUSG00000066682","Pilrb2","5",137.865829,137.868794,137.871758,"18",75.84229,"UNC29625796",6.03622493160124,FALSE
"ENSMUSG00000027525","Phactr3","2",178.118975,178.228734,178.338492,"15",76.591613,"UNC25914949",6.03621105102693,FALSE
"ENSMUSG00000086189","Gm15462","3",30.686085,30.689226,30.692366,"10",66.918096,"UNC18137603",6.03616931946336,FALSE
"ENSMUSG00000098708","RP23-387F1.3","7",63.896533,63.898116,63.899698,"18",50.006025,"UNC29232856",6.03611809738801,FALSE
"ENSMUSG00000063556","Gm10132","14",77.251801,77.252064,77.252327,"7",79.012155,"UNC13200819",6.03607629748278,FALSE
"ENSMUSG00000054057","A930004D18Rik","2",18.025193,18.031465,18.037737,"13",104.382375,"UNC23269983",6.03604389179744,FALSE
"ENSMUSG00000056596","Trnp1","4",133.4911,133.494825,133.49855,"14",36.44369,"UNC23861387",6.03598657331696,FALSE
"ENSMUSG00000050530","Fam171a1","2",3.114224,3.171015,3.227806,"8",127.359367,"UNC15733405",6.0359761043873,FALSE
"ENSMUSG00000042686","Jph1","1",16.994938,17.046414,17.097889,"15",51.41264,"JAX00400749",6.035861638644,FALSE
"ENSMUSG00000097070","Gm26605","5",36.796228,36.796978,36.797729,"6",118.912521,"JAX00624030",6.03583109754497,FALSE
"ENSMUSG00000041762","Gpr155","2",73.341506,73.364039,73.386572,"3",120.210483,"UNC6084111",6.03581952635625,FALSE
